# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-07-08
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,FIHL,2026-06-26,DarvasBox,24.74,4.24x,60.4,Box:[21.08-24.06] Ht:12.4% Vol:4.24x Boxes:3 Stop:21.08
2,ACA,2026-06-22,DarvasBox,144.90,19.01x,68.0,Box:[115.59-135.58] Ht:14.7% Vol:19.01x Boxes:4 Stop:115.59
3,GUT,2026-06-23,DarvasBox,6.48,3.51x,53.1,Box:[6.13-6.32] Ht:3.1% Vol:3.51x Boxes:5 Stop:6.13
4,PSTL,2026-06-26,DarvasBox,24.88,3.47x,52.7,Box:[22.07-24.49] Ht:9.9% Vol:3.47x Boxes:8 Stop:22.07
5,NXDT,2026-06-29,CupHandle,5.17,1.38x,38.8,Depth:18.4% Handle:2.2% Vol:1.38x Target:6.07
6,AMG,2026-06-30,CupHandle,338.40,1.74x,42.4,Depth:20.4% Handle:4.7% Vol:1.74x Target:403.72
7,KFRC,2026-07-07,DarvasBox,54.40,3.69x,64.9,Box:[43.68-50.70] Ht:13.8% Vol:3.69x Boxes:1 Stop:43.68
8,GKOS,2026-07-02,CupHandle,148.34,1.46x,39.6,Depth:27.3% Handle:9.5% Vol:1.46x Target:184.29
9,KREF,2026-06-25,CupHandle,7.00,2.39x,43.9,Depth:26.4% Handle:2.9% Vol:2.39x Target:8.88
10,RGS,2026-06-30,CupHandle,28.00,2.76x,52.6,Depth:30.3% Handle:6.3% Vol:2.76x Target:36.38
11,NEXA,2026-06-18,CupHandle,14.24,1.31x,33.1,Depth:33.5% Handle:1.8% Vol:1.31x Target:18.70
12,NXG,2026-06-30,DarvasBox,64.71,5.97x,73.0,Box:[55.85-60.84] Ht:8.2% Vol:5.97x Boxes:9 Stop:55.85
13,KREF,2026-07-01,CupHandle,7.12,1.31x,38.1,Depth:26.9% Handle:4.1% Vol:1.31x Target:9.05
14,ACA,2026-06-18,CupHandle,135.84,1.45x,34.5,Depth:21.8% Handle:1.6% Vol:1.45x Target:163.59
15,BHV,2026-07-07,DarvasBox,13.25,2.61x,54.1,Box:[12.14-12.98] Ht:6.5% Vol:2.61x Boxes:4 Stop:12.14
16,ARMK,2026-06-30,DarvasBox,56.90,1.60x,39.0,Box:[52.97-54.92] Ht:3.6% Vol:1.60x Boxes:11 Stop:52.97
17,BNS,2026-06-25,DarvasBox,86.46,2.04x,38.4,Box:[78.45-82.22] Ht:4.6% Vol:2.04x Boxes:7 Stop:78.45
18,PM,2026-06-30,CupHandle,180.91,2.33x,48.3,Depth:16.0% Handle:3.1% Vol:2.33x Target:209.74
19,THQ,2026-07-02,CupHandle,18.98,5.25x,75.0,Depth:16.0% Handle:8.0% Vol:5.25x Target:22.09
20,CW,2026-06-18,DarvasBox,771.93,3.81x,56.1,Box:[685.64-760.72] Ht:9.9% Vol:3.81x Boxes:13 Stop:685.64
