# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-02-20
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,EQFN,2026-02-06,DarvasBox,16.25,4.68x,64.8,Box:[15.50-16.00] Ht:3.1% Vol:4.68x Boxes:2 Stop:15.50
2,GLDD,2026-02-11,DarvasBox,16.95,12.66x,73.0,Box:[14.60-16.72] Ht:12.7% Vol:12.66x Boxes:5 Stop:14.60
3,LINC,2026-02-13,DarvasBox,28.90,3.35x,56.5,Box:[25.27-28.22] Ht:10.5% Vol:3.35x Boxes:3 Stop:25.27
4,ORBT,2026-02-10,CupHandle,5.18,2.16x,46.6,Depth:33.3% Handle:4.2% Vol:2.16x Target:6.83
5,GDFN,2026-02-20,CupHandle,27.95,2.39x,53.9,Depth:19.8% Handle:0.0% Vol:2.39x Target:33.15
6,MESO,2026-02-10,CupHandle,17.99,1.51x,40.1,Depth:20.2% Handle:4.5% Vol:1.51x Target:21.56
7,EYPT,2026-02-17,CupHandle,14.91,7.88x,80.0,Depth:28.9% Handle:5.6% Vol:7.88x Target:18.84
8,BLTE,2026-02-03,DarvasBox,187.27,2.06x,38.6,Box:[148.10-170.24] Ht:13.0% Vol:2.06x Boxes:4 Stop:148.10
9,DVXB,2026-02-03,CupHandle,28.80,1.43x,34.3,Depth:21.0% Handle:0.0% Vol:1.43x Target:34.32
10,ROIV,2026-02-06,DarvasBox,25.82,4.31x,61.1,Box:[20.98-23.91] Ht:12.3% Vol:4.31x Boxes:4 Stop:20.98
11,GLIBA,2026-02-10,CupHandle,40.23,1.41x,39.1,Depth:19.5% Handle:2.0% Vol:1.41x Target:47.57
12,GLIBK,2026-02-10,CupHandle,39.90,1.43x,39.3,Depth:20.8% Handle:4.7% Vol:1.43x Target:47.75
13,GLIBK,2026-02-05,CupHandle,38.80,1.54x,35.4,Depth:19.4% Handle:2.9% Vol:1.54x Target:46.00
14,HYP,2026-02-03,CupHandle,27.11,3.71x,57.1,Depth:20.9% Handle:6.6% Vol:3.71x Target:32.68
15,GLIBK,2026-02-09,CupHandle,38.98,1.43x,34.3,Depth:20.9% Handle:5.6% Vol:1.43x Target:46.88
16,GLIBA,2026-02-05,CupHandle,38.98,1.62x,36.2,Depth:19.4% Handle:0.4% Vol:1.62x Target:46.28
17,GLIBA,2026-02-03,CupHandle,38.73,1.95x,39.5,Depth:21.4% Handle:9.0% Vol:1.95x Target:46.94
18,STLY,2026-02-05,CupHandle,4.67,30.00x,70.0,Depth:22.1% Handle:0.0% Vol:30.00x Target:5.68
19,OVBC,2026-02-04,DarvasBox,42.56,2.19x,39.9,Box:[38.38-41.77] Ht:8.1% Vol:2.19x Boxes:3 Stop:38.38
20,GLIBK,2026-02-04,CupHandle,39.10,2.50x,45.0,Depth:21.4% Handle:5.0% Vol:2.50x Target:47.22
