# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-06-08
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,VOYA,2026-06-08,DarvasBox,88.48,89.8,1,82.2,68.0,85.9,67.8,0.6
2,KREF,2026-06-08,CupHandle,6.97,89.8,1,81.0,69.6,95.3,62.7,22.9
3,RDDT,2026-05-29,CupHandle,176.00,87.6,1,78.1,73.1,100.0,42.8,11.4
4,XHR,2026-06-03,DarvasBox,17.76,87.0,1,81.8,71.7,61.5,71.1,0.0
5,VIRT,2026-05-19,DarvasBox,54.16,85.4,1,82.1,71.3,35.4,51.1,0.0
6,PDM,2026-06-04,CupHandle,8.92,85.3,1,78.5,73.0,83.3,56.2,6.0
7,WKC,2026-06-08,CupHandle,30.15,84.4,1,76.7,74.9,78.1,44.4,0.0
8,IHD,2026-06-03,DarvasBox,8.02,83.9,1,93.7,34.8,55.7,100.0,7.1
9,TD,2026-05-27,DarvasBox,112.20,83.9,1,84.3,45.4,53.1,73.6,0.0
10,FRT,2026-05-29,DarvasBox,119.63,83.8,1,81.3,72.8,42.2,48.1,7.1
11,ARES,2026-06-02,CupHandle,128.28,83.3,1,77.0,55.0,85.9,55.9,12.1
12,IVT,2026-06-08,DarvasBox,34.28,83.2,1,93.8,58.4,24.5,78.3,0.0
13,CNI,2026-06-08,DarvasBox,120.81,82.1,1,84.4,16.7,90.1,79.8,0.0
14,TROw,2026-05-29,CupHandle,104.53,82.1,1,74.5,72.0,69.8,45.2,8.6
15,SPMC,2026-05-29,CupHandle,11.25,81.9,1,81.1,67.0,59.4,49.4,22.4
16,NAZ,2026-06-03,DarvasBox,13.14,81.6,1,74.1,72.2,70.8,60.9,11.8
17,DEI,2026-05-29,CupHandle,11.64,81.5,1,79.0,74.9,50.5,48.5,5.7
18,BHV,2026-06-05,DarvasBox,12.40,80.8,1,82.2,72.8,27.1,100.0,16.5
19,SLF,2026-05-26,CupHandle,73.01,80.4,1,73.9,71.0,73.4,33.8,11.4
20,IHG,2026-05-27,CupHandle,159.17,79.9,1,70.4,73.7,93.2,54.0,0.0
21,C,2026-06-08,CupHandle,133.28,79.6,1,69.1,69.6,100.0,64.3,11.4
22,BNS,2026-05-27,DarvasBox,80.68,78.9,1,83.8,25.7,63.0,40.3,0.0
23,ODC,2026-06-04,DarvasBox,84.08,78.9,1,88.2,68.0,12.0,61.9,5.0
24,IAE,2026-06-01,DarvasBox,8.74,78.7,1,79.6,34.3,68.8,93.9,4.9
25,FBP,2026-06-08,CupHandle,24.49,78.6,1,73.4,51.3,81.8,76.5,7.1
26,PRG,2026-06-04,CupHandle,34.15,78.2,1,77.3,63.8,54.2,52.6,11.4
27,VMI,2026-06-02,CupHandle,543.48,77.8,1,74.7,48.0,87.5,59.4,0.0
28,NFJ,2026-06-02,DarvasBox,15.06,77.6,1,74.1,53.8,69.8,53.2,2.9
29,MS,2026-05-29,CupHandle,208.00,77.0,1,74.2,45.0,100.0,54.1,11.4
30,ATI,2026-05-29,DarvasBox,175.16,76.8,1,76.4,55.0,78.6,42.8,0.0
31,SLG,2026-06-08,CupHandle,48.99,76.5,1,75.2,68.0,69.8,63.0,5.9
32,MGA,2026-06-02,CupHandle,68.11,76.3,1,76.7,42.4,76.0,49.2,0.0
33,RMT,2026-06-02,DarvasBox,14.23,75.8,1,78.2,30.4,68.2,55.2,0.0
34,PII,2026-05-29,CupHandle,70.57,75.7,1,72.1,55.0,79.2,42.6,6.4
35,UNM,2026-06-08,DarvasBox,87.02,75.6,1,71.8,74.9,49.5,53.2,0.0
36,RS,2026-05-29,CupHandle,380.77,75.5,1,79.2,55.0,45.3,45.3,0.0
37,H,2026-05-28,CupHandle,185.46,75.3,1,74.5,68.0,62.5,53.0,0.0
38,GF,2026-05-27,CupHandle,11.96,75.2,1,74.2,34.2,79.2,49.2,5.7
39,EVT,2026-06-04,DarvasBox,27.16,75.1,1,77.0,32.0,65.1,63.2,11.4
40,FNB,2026-06-04,CupHandle,17.64,74.9,1,60.9,74.3,89.1,62.1,0.0
41,TKR,2026-05-26,DarvasBox,127.42,74.0,1,81.0,55.0,39.1,49.2,2.9
42,OFG,2026-06-04,CupHandle,45.96,73.8,1,68.6,63.1,69.8,51.2,0.0
43,ALH,2026-06-04,CupHandle,24.94,73.7,1,70.9,74.5,50.0,51.8,11.4
44,GTES,2026-05-29,CupHandle,25.92,73.5,1,66.6,61.8,83.3,50.7,0.0
45,DAL,2026-05-26,CupHandle,79.39,73.4,1,77.9,33.5,76.0,35.9,11.4
46,KRC,2026-06-08,CupHandle,37.89,73.4,1,74.1,68.0,54.2,69.1,6.4
47,ELV,2026-05-29,CupHandle,393.19,73.4,1,75.6,68.0,36.5,52.2,0.7
48,DY,2026-05-27,DarvasBox,529.13,73.2,1,87.7,41.7,15.1,42.1,16.4
49,EXPD,2026-06-08,CupHandle,163.44,73.1,1,67.9,67.1,58.9,77.8,0.0
50,ENVA,2026-06-04,CupHandle,167.86,72.8,1,66.4,68.0,80.7,55.2,0.0
