# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-03-31
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,INTG,2026-03-11,CupHandle,35.90,2.13x,41.3,Depth:25.0% Handle:0.2% Vol:2.13x Target:44.22
2,FIVE,2026-03-19,DarvasBox,235.17,4.47x,62.7,Box:[206.75-229.33] Ht:9.8% Vol:4.47x Boxes:6 Stop:206.75
3,ASTH,2026-03-20,CupHandle,24.23,1.60x,36.0,Depth:25.3% Handle:2.6% Vol:1.60x Target:30.34
4,INTG,2026-03-18,CupHandle,37.51,1.76x,37.6,Depth:23.8% Handle:3.6% Vol:1.76x Target:45.30
5,OS,2026-03-27,CupHandle,23.98,5.12x,80.0,Depth:30.2% Handle:0.8% Vol:5.12x Target:31.11
6,SCHL,2026-03-20,DarvasBox,37.25,5.74x,68.0,Box:[32.86-36.24] Ht:9.3% Vol:5.74x Boxes:3 Stop:32.86
7,LFMDP,2026-03-30,CupHandle,23.60,2.00x,50.0,Depth:22.9% Handle:1.5% Vol:2.00x Target:28.97
8,RDNW,2026-03-30,CupHandle,6.40,1.58x,45.8,Depth:23.7% Handle:11.7% Vol:1.58x Target:7.85
9,LFMDP,2026-03-12,CupHandle,22.93,1.43x,34.3,Depth:22.5% Handle:3.4% Vol:1.43x Target:28.16
10,LFMDP,2026-03-17,CupHandle,23.00,1.95x,39.5,Depth:21.1% Handle:1.9% Vol:1.95x Target:27.83
11,INTG,2026-03-12,CupHandle,36.30,3.69x,56.9,Depth:23.1% Handle:10.3% Vol:3.69x Target:43.79
12,FRHC,2026-03-31,CupHandle,144.88,1.62x,46.2,Depth:22.8% Handle:10.3% Vol:1.62x Target:176.74
13,IAC,2026-03-16,CupHandle,37.78,1.33x,33.3,Depth:21.3% Handle:10.9% Vol:1.33x Target:45.79
14,VIRT,2026-03-24,CupHandle,43.33,1.68x,41.8,Depth:24.8% Handle:3.7% Vol:1.68x Target:53.75
15,INVA,2026-03-20,CupHandle,21.70,2.71x,47.1,Depth:17.4% Handle:4.9% Vol:2.71x Target:25.17
16,LBTYB,2026-03-20,CupHandle,14.17,2.61x,46.1,Depth:22.4% Handle:15.0% Vol:2.61x Target:17.11
17,FFWM,2026-03-31,CupHandle,5.90,7.25x,80.0,Depth:19.6% Handle:8.6% Vol:7.25x Target:7.06
18,MXL,2026-03-31,CupHandle,17.39,1.39x,43.9,Depth:25.8% Handle:7.2% Vol:1.39x Target:21.83
19,PENN,2026-03-31,CupHandle,15.03,1.86x,48.6,Depth:18.5% Handle:3.0% Vol:1.86x Target:17.68
20,ALGS,2026-03-19,CupHandle,7.34,1.33x,33.3,Depth:24.3% Handle:9.6% Vol:1.33x Target:9.21
