# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: AMEX_Yahoo | End Date: 2026-03-13
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,INTT,2026-02-27,DarvasBox,11.65,68.1,1,83.9,60.0,100.0,83.1,12.1
2,OPTT,2026-03-10,CupHandle,0.49,63.3,1,77.6,60.0,100.0,100.0,12.1
3,CMCL,2026-03-03,CupHandle,29.79,57.2,1,74.5,60.0,100.0,49.8,23.6
4,BDL,2026-03-12,CupHandle,34.42,56.1,1,74.2,71.7,74.0,48.1,22.8
5,BKTI,2026-03-02,CupHandle,86.62,55.8,1,72.9,60.0,100.0,70.7,31.4
6,XPL,2026-03-04,CupHandle,0.79,54.1,2,68.0,60.0,100.0,79.3,12.1
7,NML,2026-02-27,DarvasBox,10.22,53.5,2,69.9,60.0,100.0,53.0,22.9
8,UUU,2026-03-10,CupHandle,5.59,53.4,2,68.0,60.0,100.0,81.7,19.4
9,HYLN,2026-02-26,CupHandle,2.15,52.3,2,68.7,60.0,100.0,48.4,22.9
10,EPM,2026-03-09,CupHandle,4.64,51.9,2,66.5,60.0,100.0,56.8,12.1
11,VNTG,2026-03-02,CupHandle,0.95,51.2,2,75.2,60.0,50.0,23.8,15.0
12,CIX,2026-03-12,CupHandle,24.30,51.0,2,69.1,60.0,100.0,48.2,37.5
13,ISOU,2026-03-05,CupHandle,10.87,50.9,2,66.7,60.0,100.0,54.8,22.9
14,ACU,2026-02-26,CupHandle,45.88,48.9,2,64.5,60.0,100.0,84.2,34.8
15,BHM,2026-03-03,CupHandle,11.70,48.2,2,66.8,60.0,100.0,26.1,38.1
16,AXIL,2026-03-09,CupHandle,6.27,44.8,3,60.9,60.0,100.0,68.8,39.8
17,JOB,2026-03-11,CupHandle,0.24,41.7,3,53.2,60.0,100.0,100.0,15.0
18,EGG,2026-03-12,CupHandle,5.35,40.5,3,70.1,56.6,50.0,49.8,30.0
19,SACH,2026-03-11,CupHandle,1.10,39.7,3,51.7,60.0,100.0,72.6,11.4
20,BRIA,2026-03-11,CupHandle,2.00,37.1,3,52.0,60.0,100.0,29.8,25.5
21,AULTPD,2026-03-06,CupHandle,22.48,36.1,3,67.8,45.5,55.2,49.1,17.1
22,SCCF,2026-02-23,CupHandle,23.55,31.6,4,57.1,41.5,67.2,37.5,14.0
23,CKX,2026-03-06,CupHandle,11.01,31.1,4,66.2,26.6,22.9,97.8,39.0
