# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-02-05
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,CYD,2026-01-21,CupHandle,44.17,70.7,3,78.4,89.8,1.6,53.4,0.0
2,WAL,2026-02-03,CupHandle,91.35,69.5,3,80.6,71.3,9.4,56.3,0.0
3,KVUE,2026-02-04,CupHandle,18.01,68.7,3,76.9,66.3,35.9,59.5,0.0
4,NOA,2026-01-21,CupHandle,15.41,67.9,3,69.3,82.6,58.3,45.2,0.0
5,WTTR,2026-01-29,CupHandle,12.06,66.4,3,76.3,73.6,15.1,57.1,0.0
6,CNM,2026-01-26,CupHandle,57.14,65.4,3,75.6,73.1,17.2,49.5,0.0
7,GXO,2026-01-28,CupHandle,57.56,65.2,3,74.9,73.2,15.1,68.3,0.0
8,SOBO,2026-01-29,Spoon,28.63,64.2,4,72.2,68.5,43.2,37.3,0.0
9,CTOS,2026-02-03,CupHandle,6.55,63.7,4,70.5,73.7,35.9,60.7,0.0
10,THO,2026-02-03,CupHandle,118.23,63.5,4,70.1,71.9,42.7,52.1,0.0
11,ECVT,2026-01-29,CupHandle,10.82,63.2,4,73.5,67.4,24.0,61.1,0.0
12,WHR,2026-02-04,CupHandle,87.69,63.1,4,76.0,68.3,9.4,49.3,1.0
13,MLP,2026-02-04,CupHandle,17.31,62.8,4,67.2,59.0,91.7,54.5,17.2
14,YOU,2026-01-16,CupHandle,34.92,62.7,4,63.5,73.9,75.5,61.4,0.0
15,JMIA,2026-01-29,CupHandle,13.78,62.2,4,68.9,46.0,85.4,56.7,1.0
16,CNH,2026-02-04,CupHandle,11.96,62.0,4,73.3,74.6,11.5,53.2,4.3
17,CBT,2026-02-04,CupHandle,78.73,61.6,4,73.5,74.2,1.0,68.6,0.0
18,CEE,2026-02-02,CupHandle,18.98,61.5,4,74.7,65.1,22.4,56.3,14.7
19,HY,2026-02-05,CupHandle,34.81,61.5,4,70.4,60.1,45.8,62.7,0.6
20,SEM,2026-02-05,CupHandle,15.47,61.1,4,65.2,71.7,59.4,58.6,0.0
21,AMTB,2026-01-23,CupHandle,21.26,60.8,4,72.4,74.1,4.7,64.5,0.0
22,MATV,2026-02-04,CupHandle,13.79,60.2,4,75.1,50.0,26.0,54.9,0.0
23,SPB,2026-02-05,CupHandle,75.43,59.9,4,74.1,50.0,31.2,71.7,7.4
24,LII,2026-01-16,CupHandle,525.87,59.8,4,70.6,76.1,13.5,57.7,6.0
25,PAC,2026-02-03,CupHandle,283.45,59.7,4,69.8,78.6,10.9,65.1,4.1
26,APD,2026-01-30,CupHandle,272.50,59.7,4,69.2,69.1,33.3,46.3,0.2
27,DOLE,2026-02-05,CupHandle,16.29,59.6,4,70.2,63.6,29.2,66.1,0.0
28,UNFI,2026-02-05,CupHandle,39.70,59.2,4,66.5,68.5,48.4,47.7,0.4
29,JKS,2026-02-04,CupHandle,27.56,58.7,4,72.0,64.9,15.1,53.6,2.0
30,BGS,2026-02-05,CupHandle,4.95,58.7,4,68.4,81.2,9.9,66.1,5.2
31,AUB,2026-01-21,CupHandle,39.99,58.6,4,69.7,73.9,16.1,43.9,0.0
32,LOB,2026-01-21,CupHandle,39.00,58.6,4,67.6,89.3,1.0,54.9,0.0
33,GMRE,2026-02-05,CupHandle,36.71,58.6,4,64.5,87.4,29.2,53.6,6.3
34,AIN,2026-01-22,CupHandle,58.15,58.5,4,67.7,73.9,29.2,40.8,0.0
35,AROC,2026-02-05,CupHandle,30.74,58.3,4,72.5,64.3,8.9,67.6,5.5
36,CPAY,2026-02-05,CupHandle,335.00,58.1,4,71.0,70.2,1.0,90.1,5.5
37,CVLG,2026-01-21,CupHandle,26.56,58.1,4,68.4,81.8,5.2,56.4,1.0
38,ASH,2026-02-02,CupHandle,61.56,58.0,4,70.4,63.7,18.2,65.9,0.0
39,BDX,2026-02-03,CupHandle,206.50,57.8,4,68.2,71.9,18.2,65.4,0.0
40,CXW,2026-01-20,CupHandle,20.17,57.8,4,72.0,56.9,21.4,53.9,0.0
41,UPS,2026-01-27,CupHandle,107.20,57.6,4,72.5,59.3,10.9,60.6,0.0
42,BA,2026-01-22,CupHandle,251.41,57.5,4,70.9,74.7,2.1,40.0,0.8
43,CHCT,2026-02-05,CupHandle,18.14,57.5,4,66.1,66.4,40.1,61.0,0.0
44,TWI,2026-02-04,CupHandle,10.65,57.3,4,69.9,74.4,2.1,68.4,4.2
45,CE,2026-02-04,CupHandle,52.81,57.3,4,76.2,50.0,1.0,57.9,0.0
46,AX,2026-01-29,CupHandle,94.64,57.0,4,71.7,64.7,2.6,65.1,0.0
47,INR,2026-01-26,CupHandle,15.41,56.9,4,68.1,68.4,23.4,54.2,1.1
48,HNI,2026-01-28,CupHandle,47.33,56.9,4,61.4,87.9,40.6,48.6,6.9
49,R,2026-02-03,CupHandle,203.08,56.8,4,71.3,50.0,29.2,70.0,3.4
50,AZZ,2026-02-03,CupHandle,127.58,56.7,4,66.4,71.9,27.6,50.1,0.0
