# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-06-18
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,AXP,2026-06-15,Spoon,335.38,92.1,1,100.0,72.6,70.5,57.0,12.6
2,GRC,2026-06-11,DarvasBox,82.82,91.5,1,86.4,65.3,91.7,72.5,2.0
3,CW,2026-06-18,DarvasBox,771.93,91.2,1,84.2,69.8,57.3,61.8,0.0
4,VNOpN,2026-06-16,CupHandle,17.53,87.6,1,100.0,45.0,100.0,49.1,22.2
5,BLD,2026-05-29,CupHandle,417.48,86.2,1,77.1,65.7,87.5,39.9,11.4
6,ING,2026-06-18,CupHandle,31.36,84.6,1,76.3,68.0,69.8,70.1,0.0
7,TDI,2026-06-02,DarvasBox,46.47,83.8,1,84.5,46.3,55.7,30.6,7.1
8,UBS,2026-06-16,CupHandle,50.46,83.7,1,75.0,73.6,87.0,55.6,0.0
9,VOYA,2026-06-08,DarvasBox,88.48,83.4,1,82.2,55.0,64.1,57.0,0.0
10,CPA,2026-06-18,CupHandle,151.04,82.8,1,77.7,70.0,79.2,62.0,0.0
11,IX,2026-06-03,CupHandle,39.25,82.8,1,78.2,68.0,68.2,39.0,0.0
12,AIT,2026-06-16,DarvasBox,324.38,82.2,1,79.2,68.0,53.6,82.6,0.2
13,KLAR,2026-05-29,CupHandle,18.29,80.8,1,79.3,74.2,50.0,47.8,0.0
14,KWR,2026-06-09,CupHandle,142.94,80.4,1,70.7,72.1,82.8,47.5,0.0
15,HGV,2026-05-29,CupHandle,52.02,80.1,1,79.5,48.4,72.4,48.2,0.0
16,ACA,2026-06-18,CupHandle,135.84,79.9,1,76.1,69.3,68.8,53.8,0.0
17,GE,2026-06-18,CupHandle,357.64,79.9,1,76.9,69.1,72.9,54.1,0.9
18,RBC,2026-06-18,DarvasBox,639.18,79.7,1,73.2,68.0,87.5,53.5,0.0
19,OSG,2026-06-16,CupHandle,5.65,79.5,1,72.6,69.8,82.8,60.2,11.4
20,KREF,2026-06-08,CupHandle,6.97,78.0,1,81.0,23.8,88.5,34.4,11.4
21,VVV,2026-06-18,CupHandle,38.07,77.8,1,74.6,47.4,96.4,60.9,0.0
22,CRBG,2026-06-15,CupHandle,29.46,77.3,1,71.4,68.1,76.6,53.9,5.7
23,VMI,2026-06-02,CupHandle,543.48,77.1,1,74.7,68.0,62.5,66.8,3.0
24,EVR,2026-06-16,CupHandle,373.80,77.1,1,73.6,73.6,56.2,44.1,0.8
25,CAT,2026-06-18,DarvasBox,985.82,77.0,1,78.8,73.2,35.4,54.0,4.3
26,IHD,2026-06-03,DarvasBox,8.02,76.8,1,93.7,46.9,23.4,34.6,7.1
27,FCX,2026-06-18,CupHandle,68.68,76.5,1,77.8,49.9,56.2,55.1,11.4
28,TSM,2026-06-18,DarvasBox,462.12,76.4,1,80.5,67.8,27.1,54.5,1.0
29,ROK,2026-06-18,CupHandle,473.79,76.1,1,71.9,74.8,54.2,48.3,0.0
30,FTV,2026-06-04,Spoon,61.47,75.6,1,71.9,67.7,42.2,37.4,0.0
31,WKC,2026-06-16,CupHandle,31.37,75.5,1,75.0,56.8,58.9,81.1,7.1
32,MS,2026-05-29,CupHandle,208.00,75.3,1,74.2,69.4,53.1,55.6,11.4
33,GPRK,2026-06-01,DarvasBox,11.34,75.3,1,83.4,23.0,51.6,42.8,0.0
34,ENVA,2026-06-11,CupHandle,189.59,74.8,1,77.7,70.2,42.2,83.6,5.7
35,SSD,2026-06-18,CupHandle,200.14,74.7,1,72.3,61.3,65.1,47.9,0.0
36,LION,2026-06-16,DarvasBox,16.36,74.6,1,90.5,64.5,12.0,69.3,2.1
37,WAB,2026-05-29,CupHandle,261.16,74.1,1,65.3,74.3,81.2,39.1,0.0
38,TNL,2026-06-18,CupHandle,76.71,74.1,1,72.0,56.0,85.4,45.0,0.1
39,ANET,2026-06-18,CupHandle,169.67,73.8,1,73.9,65.1,47.9,46.5,0.7
40,ROG,2026-06-16,DarvasBox,161.14,73.8,1,79.8,73.3,6.2,78.3,0.9
41,MFSI,2026-06-02,Spoon,32.88,73.6,1,70.3,53.0,74.2,45.4,11.4
42,SHOC,2026-06-02,DarvasBox,117.81,73.4,1,88.9,63.5,0.5,47.0,10.5
43,EXG,2026-06-01,CupHandle,9.52,73.2,1,73.7,28.4,76.0,48.7,0.0
44,RMT,2026-06-02,DarvasBox,14.23,72.0,1,78.2,32.4,46.4,59.7,0.0
45,NCZ,2026-06-03,CupHandle,15.66,71.8,1,73.7,38.6,67.2,42.7,5.4
46,MUFG,2026-06-17,CupHandle,20.75,71.7,1,69.5,73.3,59.9,55.4,2.1
47,XHR,2026-06-03,DarvasBox,17.76,71.2,1,81.8,39.8,40.1,58.3,2.7
48,LYG,2026-06-16,CupHandle,5.56,71.2,1,65.8,51.0,78.1,63.5,0.0
49,ABX,2026-06-18,CupHandle,9.25,71.2,1,72.1,34.7,79.7,55.7,0.0
50,SLF,2026-06-11,CupHandle,75.84,70.8,1,69.6,70.7,65.6,25.7,3.7
