# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NYSE_Yahoo | End Date: 2026-07-17
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,WT,2026-07-09,CupHandle,19.86,57.0,1,79.7,66.3,63.0,42.1,0.0
2,VNOPN,2026-07-07,Spoon,17.88,56.4,1,100.0,64.9,100.0,11.0,27.6
3,VNOpN,2026-07-07,Spoon,17.88,56.4,1,100.0,64.9,100.0,11.0,27.6
4,NNN,2026-07-16,DarvasBox,49.22,56.0,1,79.2,70.0,30.2,62.3,0.0
5,CVLG,2026-07-16,DarvasBox,48.21,55.9,1,82.9,45.8,62.5,67.8,0.0
6,STRW,2026-07-17,DarvasBox,14.15,51.7,2,79.4,63.3,33.9,54.3,10.0
7,H,2026-07-16,CupHandle,188.76,51.5,2,80.1,70.7,90.6,53.2,7.1
8,EPR,2026-07-16,CupHandle,62.26,51.0,2,71.4,68.9,48.4,52.9,0.0
9,BOH,2026-07-16,DarvasBox,85.79,50.6,2,70.4,70.3,40.1,63.7,0.0
10,MSM,2026-07-01,DarvasBox,123.34,50.6,2,83.2,36.5,47.4,42.3,0.0
11,SOLV,2026-07-16,CupHandle,81.70,50.6,2,74.9,50.5,60.9,48.1,0.0
12,UAA,2026-07-15,CupHandle,6.85,49.6,2,76.0,62.4,39.6,54.0,0.0
13,ALL,2026-07-07,DarvasBox,251.46,49.4,2,80.6,51.6,14.1,58.6,11.5
14,ABM,2026-07-16,CupHandle,48.17,49.2,2,71.4,62.7,57.8,54.6,0.0
15,DSMC,2026-07-15,DarvasBox,41.41,49.0,2,78.5,41.5,45.8,57.6,13.5
16,AGM,2026-07-13,CupHandle,202.67,48.8,2,68.5,71.6,50.5,44.3,0.0
17,AEG,2026-07-02,CupHandle,8.66,48.8,2,66.4,69.6,67.2,53.6,0.0
18,SIG,2026-07-16,CupHandle,90.24,48.7,2,67.2,68.0,97.9,45.3,5.7
19,HXL,2026-07-06,CupHandle,101.30,48.5,2,68.8,65.4,66.1,54.2,0.0
20,IIIN,2026-07-17,CupHandle,31.00,48.4,2,69.6,68.0,41.1,65.5,6.4
21,FCF,2026-07-16,DarvasBox,21.34,48.3,2,72.5,54.1,45.3,60.4,0.0
22,YETI,2026-07-16,CupHandle,51.06,48.2,2,68.6,71.5,76.0,60.5,11.4
23,WFC,2026-07-15,CupHandle,87.51,48.2,2,69.7,64.3,48.1,84.8,11.4
24,FMS,2026-07-16,CupHandle,24.09,48.2,2,69.1,65.7,80.2,47.0,8.6
25,VSTS,2026-07-16,DarvasBox,16.42,47.7,2,76.8,44.4,47.9,58.2,0.0
26,PRU,2026-07-16,CupHandle,118.25,47.5,2,72.9,63.6,22.9,48.8,0.0
27,UPS,2026-07-09,CupHandle,110.74,46.9,2,65.0,56.5,78.3,54.0,11.4
28,GDOT,2026-07-16,CupHandle,13.51,46.6,2,74.5,47.9,33.3,40.1,0.0
29,KFRC,2026-07-07,DarvasBox,54.40,46.3,2,78.6,31.1,43.2,70.9,0.0
30,RMT,2026-06-30,DarvasBox,14.64,46.2,2,80.2,29.5,79.2,36.6,11.4
31,BTI,2026-07-16,CupHandle,63.16,45.9,2,63.8,68.0,56.2,59.0,11.4
32,AKR,2026-07-16,CupHandle,22.13,45.9,2,60.5,71.3,78.1,52.9,0.0
33,AGD,2026-07-15,CupHandle,12.17,45.4,2,69.8,60.9,66.7,64.2,14.3
34,THQ,2026-07-02,CupHandle,18.98,45.3,2,66.2,63.0,73.4,37.9,11.4
35,SMG,2026-07-16,CupHandle,73.47,45.0,3,65.9,69.8,33.3,73.7,0.7
36,RCpC,2026-07-15,CupHandle,11.99,44.7,3,71.3,74.7,71.9,71.9,25.6
37,ARMK,2026-06-30,DarvasBox,56.90,44.7,3,72.1,27.9,70.8,58.1,11.4
38,USB,2026-07-16,CupHandle,64.01,44.6,3,73.1,31.7,44.8,56.7,2.9
39,BCS,2026-07-17,CupHandle,27.82,44.3,3,75.1,32.4,51.6,70.3,11.4
40,EGP,2026-07-02,DarvasBox,211.33,44.2,3,69.8,68.6,4.7,48.5,0.0
41,RBSpF,2026-07-15,CupHandle,8.83,44.2,3,69.0,33.0,94.3,44.3,13.2
42,FG,2026-07-14,CupHandle,30.26,44.1,3,71.7,42.7,46.9,74.7,17.1
43,NXG,2026-06-30,DarvasBox,64.71,44.0,3,89.0,15.0,23.4,75.1,14.3
44,SLG,2026-06-29,CupHandle,52.93,44.0,3,72.8,45.0,57.8,50.1,0.0
45,DG,2026-07-16,CupHandle,127.16,44.0,3,67.6,66.4,86.4,55.0,11.4
46,HVT,2026-07-16,CupHandle,26.23,43.9,3,71.8,28.1,65.1,61.5,2.7
47,PM,2026-07-16,CupHandle,189.84,43.9,3,63.9,68.0,43.2,53.8,0.0
48,HRL,2026-06-30,CupHandle,24.82,43.6,3,71.8,45.0,43.1,46.0,11.4
49,SN,2026-07-02,CupHandle,151.47,43.5,3,70.5,28.2,72.9,44.4,0.0
50,VOYA,2026-07-16,CupHandle,100.59,43.4,3,71.9,45.5,26.6,46.0,0.0
