# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-04-01
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,FIVE,2026-03-19,DarvasBox,235.17,59.1,1,88.4,74.6,26.6,39.0,0.0
2,LFMDP,2026-04-01,CupHandle,24.00,57.4,1,81.6,73.9,24.0,63.5,14.0
3,CDZIP,2026-04-01,DarvasBox,20.20,57.1,1,87.7,74.5,7.8,72.4,14.5
4,ASTH,2026-03-20,CupHandle,24.23,57.1,1,82.4,71.8,87.5,43.9,11.4
5,OS,2026-03-27,CupHandle,23.98,55.6,1,71.6,70.6,80.2,82.2,0.0
6,SCHL,2026-03-20,DarvasBox,37.25,54.2,2,81.9,55.0,42.7,43.7,0.7
7,RDNW,2026-03-30,CupHandle,6.40,53.3,2,79.1,72.7,35.9,50.8,4.9
8,TVTX,2026-04-01,CupHandle,31.42,52.4,2,68.2,68.0,87.0,57.2,0.0
9,FRHC,2026-03-31,CupHandle,144.88,51.1,2,70.1,71.0,68.2,60.0,5.7
10,VIRT,2026-03-24,CupHandle,43.33,50.1,2,72.8,72.4,41.1,37.5,0.0
11,INVA,2026-03-20,CupHandle,21.70,49.9,2,65.3,71.6,89.6,47.7,0.0
12,MXL,2026-03-31,CupHandle,17.39,49.4,2,71.7,49.2,78.1,47.3,5.7
13,PENN,2026-03-31,CupHandle,15.03,49.3,2,72.3,68.5,75.5,46.6,11.4
14,FFWM,2026-03-31,CupHandle,5.90,49.2,2,65.5,70.2,69.8,100.0,2.9
15,ALGS,2026-03-19,CupHandle,7.34,48.2,2,64.0,73.9,83.3,63.7,19.7
16,LBTYB,2026-03-30,CupHandle,13.30,47.9,2,65.5,69.9,83.3,33.2,21.0
17,TERN,2026-03-18,CupHandle,47.78,47.1,2,70.8,44.6,77.6,65.1,0.7
18,IAC,2026-03-26,CupHandle,39.88,46.9,2,63.2,67.0,70.3,55.7,0.0
19,BCBP,2026-04-01,CupHandle,9.12,46.7,2,63.4,72.9,72.9,56.6,3.4
20,RYM,2026-04-01,CupHandle,30.00,46.6,2,74.1,68.0,32.3,100.0,25.5
21,SSBI,2026-03-26,CupHandle,13.36,46.4,2,70.9,53.5,76.0,52.1,16.5
22,ESLT,2026-03-17,DarvasBox,1014.33,45.9,2,77.0,68.9,6.2,34.2,12.4
23,ORKA,2026-03-13,DarvasBox,40.00,45.7,2,74.7,68.9,10.4,68.4,1.0
24,ACOG,2026-04-01,CupHandle,5.96,45.4,2,59.0,72.2,87.0,100.0,18.0
25,AIRT,2026-03-31,CupHandle,21.80,45.1,2,76.4,28.3,64.1,34.6,37.6
26,ON,2026-03-31,CupHandle,61.92,45.0,3,66.4,67.6,57.3,56.5,5.7
27,FAST,2026-03-31,CupHandle,46.40,44.9,3,61.8,68.0,75.5,41.9,0.0
28,BCAX,2026-03-30,CupHandle,19.04,44.6,3,67.3,68.0,39.1,60.4,0.0
29,BJRI,2026-03-25,CupHandle,37.17,44.3,3,64.6,57.1,76.0,41.5,11.4
30,INTJ,2026-03-20,DarvasBox,7.99,44.0,3,67.5,73.0,38.0,100.0,15.6
31,EHLD,2026-03-24,CupHandle,7.32,43.8,3,72.3,53.1,20.3,65.8,19.0
32,LANDO,2026-03-30,DarvasBox,20.65,43.8,3,79.3,24.5,1.6,76.2,12.3
33,NECB,2026-04-01,CupHandle,24.21,43.6,3,62.9,74.2,69.3,49.6,20.3
34,AOUT,2026-03-27,CupHandle,9.10,43.5,3,61.9,71.0,67.2,41.9,7.3
35,VRSN,2026-03-31,CupHandle,248.36,43.2,3,62.6,55.0,62.0,55.6,11.4
36,FFIV,2026-03-19,CupHandle,290.30,43.2,3,62.6,72.2,54.2,41.4,17.1
37,JAZZ,2026-03-24,CupHandle,185.01,42.9,3,62.0,73.7,60.9,44.4,0.0
38,WEEI,2026-03-24,DarvasBox,24.65,42.9,3,75.5,17.6,43.2,51.5,5.6
39,TH,2026-04-01,DarvasBox,12.66,42.3,3,76.3,48.0,0.5,100.0,7.1
40,ZION,2026-03-25,CupHandle,57.20,42.3,3,59.4,68.0,71.4,49.9,2.9
41,XOMA,2026-04-01,CupHandle,33.08,42.3,3,65.3,68.0,56.8,44.0,6.4
42,SARK,2026-03-31,CupHandle,33.14,42.2,3,67.7,28.6,42.7,72.7,0.0
43,HOPE,2026-04-01,CupHandle,11.70,41.8,3,52.0,73.7,93.8,60.6,0.0
44,COST,2026-03-31,CupHandle,996.43,41.6,3,56.1,68.0,79.7,53.3,0.0
45,ITEQ,2026-03-26,CupHandle,59.69,41.5,3,64.1,69.0,14.1,100.0,20.8
46,FSUN,2026-03-31,CupHandle,36.46,41.4,3,58.4,70.0,75.5,76.3,11.4
47,DNLI,2026-03-20,CupHandle,20.17,41.3,3,65.4,56.7,64.1,59.9,6.4
48,PALD,2026-03-31,CupHandle,26.64,41.3,3,73.9,15.0,63.5,100.0,29.1
49,SHEN,2026-03-20,CupHandle,13.98,41.2,3,68.8,73.8,24.0,37.9,0.0
50,MRVL,2026-03-31,CupHandle,99.05,41.2,3,72.8,62.1,0.5,59.3,2.1
