# Top 20 Chart Patterns - Last 20 Days
# Market: NASDAQ_Yahoo | End Date: 2026-04-02
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,ASTH,2026-03-20,CupHandle,24.23,1.60x,36.0,Depth:25.3% Handle:2.6% Vol:1.60x Target:30.34
2,FIVE,2026-03-19,DarvasBox,235.17,4.47x,62.7,Box:[206.75-229.33] Ht:9.8% Vol:4.47x Boxes:6 Stop:206.75
3,MXL,2026-03-31,CupHandle,17.39,1.39x,43.9,Depth:25.8% Handle:7.2% Vol:1.39x Target:21.83
4,AMLX,2026-04-02,CupHandle,14.95,1.33x,43.3,Depth:25.4% Handle:9.2% Vol:1.33x Target:18.64
5,MXL,2026-03-20,CupHandle,16.56,1.82x,38.2,Depth:21.2% Handle:9.3% Vol:1.82x Target:20.00
6,CDZIP,2026-04-01,DarvasBox,20.20,4.56x,73.6,Box:[18.95-19.89] Ht:4.7% Vol:4.56x Boxes:6 Stop:18.95
7,OS,2026-03-27,CupHandle,23.98,5.12x,75.0,Depth:30.2% Handle:0.8% Vol:5.12x Target:31.11
8,INTG,2026-03-18,CupHandle,37.51,1.76x,37.6,Depth:23.8% Handle:3.6% Vol:1.76x Target:45.30
9,SCHL,2026-03-20,DarvasBox,37.25,5.74x,68.0,Box:[32.86-36.24] Ht:9.3% Vol:5.74x Boxes:3 Stop:32.86
10,VKTX,2026-04-02,CupHandle,34.80,1.49x,44.9,Depth:26.2% Handle:9.2% Vol:1.49x Target:43.96
11,TVTX,2026-04-01,CupHandle,31.42,2.07x,50.7,Depth:20.1% Handle:5.4% Vol:2.07x Target:37.11
12,INVA,2026-03-20,CupHandle,21.70,2.71x,47.1,Depth:17.4% Handle:4.9% Vol:2.71x Target:25.17
13,RDNW,2026-03-30,CupHandle,6.40,1.58x,45.8,Depth:23.7% Handle:11.7% Vol:1.58x Target:7.85
14,LFMDP,2026-04-01,CupHandle,24.00,2.40x,54.0,Depth:23.8% Handle:2.7% Vol:2.40x Target:29.64
15,LBTYB,2026-03-20,CupHandle,14.17,2.61x,46.1,Depth:22.4% Handle:15.0% Vol:2.61x Target:17.11
16,FRHC,2026-03-31,CupHandle,144.88,1.62x,46.2,Depth:22.8% Handle:10.3% Vol:1.62x Target:176.74
17,FDMT,2026-03-25,CupHandle,9.88,1.30x,38.0,Depth:25.0% Handle:14.2% Vol:1.30x Target:12.20
18,LFMDP,2026-03-30,CupHandle,23.60,2.00x,50.0,Depth:22.9% Handle:1.5% Vol:2.00x Target:28.97
19,TERN,2026-03-18,CupHandle,47.78,1.66x,36.6,Depth:26.0% Handle:14.6% Vol:1.66x Target:59.53
20,FDMT,2026-03-26,CupHandle,10.18,3.14x,56.4,Depth:22.5% Handle:13.4% Vol:3.14x Target:12.20
