# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-06-12
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,UNIT,2026-06-11,DarvasBox,12.52,87.9,1,81.5,72.9,72.9,70.0,0.7
2,SUPP,2026-06-11,CupHandle,83.97,87.6,1,78.6,70.5,77.6,100.0,14.2
3,VTWG,2026-05-28,DarvasBox,279.37,84.4,1,87.7,69.1,39.6,37.5,12.3
4,PTF,2026-06-01,DarvasBox,130.47,83.6,1,80.3,89.2,26.6,74.2,1.0
5,WLFC,2026-06-11,CupHandle,191.84,83.5,1,69.7,73.4,98.4,60.0,3.4
6,CHEF,2026-06-11,DarvasBox,89.76,83.3,1,86.8,68.0,47.4,82.0,5.6
7,SEEM,2026-06-03,DarvasBox,40.65,83.3,1,79.6,88.2,33.3,55.8,9.2
8,EMXC,2026-06-01,DarvasBox,103.67,82.9,1,83.6,65.1,34.9,59.4,2.9
9,PIE,2026-05-26,DarvasBox,33.24,82.9,1,91.1,64.4,37.0,29.7,4.3
10,FTC,2026-06-02,DarvasBox,187.44,82.6,1,84.7,68.0,33.9,52.1,15.4
11,AAXJ,2026-06-01,DarvasBox,122.28,82.1,1,91.1,63.1,42.7,41.2,7.1
12,TARK,2026-05-29,CupHandle,50.08,81.7,1,80.4,68.0,40.6,87.4,23.5
13,CARZ,2026-06-04,DarvasBox,120.78,80.7,1,87.9,69.3,30.7,55.4,26.0
14,ENLT,2026-05-26,CupHandle,103.56,80.4,1,80.8,52.0,54.7,43.0,2.1
15,TXUG,2026-06-02,CupHandle,26.94,80.3,1,73.3,71.6,90.6,97.6,14.3
16,BULD,2026-05-26,DarvasBox,34.09,80.3,1,86.1,72.9,25.5,63.1,24.5
17,RAPP,2026-05-26,CupHandle,39.71,80.0,1,74.2,73.2,57.8,76.4,11.4
18,COPJ,2026-05-26,CupHandle,44.35,79.7,1,77.8,68.0,38.5,67.3,4.6
19,BWFG,2026-06-09,DarvasBox,55.31,78.6,1,81.0,40.7,85.4,69.0,7.5
20,MQQQ,2026-06-03,DarvasBox,251.12,78.5,1,86.4,68.0,15.6,24.1,7.1
21,AOTG,2026-06-11,CupHandle,61.25,78.5,1,81.7,73.8,20.8,64.3,20.6
22,TRVI,2026-06-12,CupHandle,14.21,78.5,1,68.3,68.0,99.0,55.6,0.0
23,MNST,2026-06-10,CupHandle,91.21,78.1,1,72.8,72.9,93.2,53.6,0.0
24,PLXS,2026-06-03,DarvasBox,287.55,77.9,1,82.3,66.5,37.5,51.6,14.3
25,TDI,2026-06-02,DarvasBox,46.47,77.6,1,84.5,68.0,57.8,43.1,11.8
26,CNOB,2026-06-08,DarvasBox,31.15,76.6,1,74.3,58.4,67.2,77.1,0.0
27,DYN,2026-06-11,CupHandle,17.95,76.5,1,73.8,65.4,46.9,48.3,0.0
28,FPXI,2026-05-26,DarvasBox,77.19,76.4,1,80.4,68.0,40.1,45.7,17.5
29,MFIN,2026-06-10,CupHandle,9.90,76.4,1,74.5,57.0,94.8,100.0,9.5
30,ACET,2026-05-29,CupHandle,9.31,76.1,1,76.2,69.4,27.6,30.3,12.3
31,COPP,2026-06-02,CupHandle,45.70,75.8,1,78.1,68.0,34.4,57.3,11.4
32,PATN,2026-05-29,DarvasBox,37.02,75.6,1,78.1,74.1,25.5,56.7,16.1
33,BJRI,2026-06-10,CupHandle,48.41,75.6,1,82.0,68.0,16.1,66.1,0.0
34,MCRI,2026-06-10,DarvasBox,127.22,75.6,1,75.6,67.6,56.2,64.9,0.0
35,ONEW,2026-06-11,CupHandle,11.08,75.5,1,74.0,70.8,51.0,60.4,13.7
36,AVXC,2026-05-27,DarvasBox,83.90,75.4,1,73.5,88.7,36.5,48.9,20.4
37,QQQS,2026-05-27,DarvasBox,43.80,75.4,1,88.4,73.9,31.2,33.7,24.3
38,MAR,2026-05-28,DarvasBox,385.76,75.0,1,71.6,66.7,66.7,52.8,0.5
39,VBNK,2026-06-03,DarvasBox,20.07,74.8,1,94.3,35.3,26.0,61.8,3.8
40,NEWT,2026-05-26,CupHandle,13.86,74.7,1,78.6,49.3,65.1,54.2,0.0
41,JMID,2026-05-29,DarvasBox,31.77,74.6,1,84.4,54.6,46.9,36.3,13.6
42,AIA,2026-05-27,DarvasBox,141.90,74.5,1,78.1,71.6,32.3,24.4,11.7
43,IOSP,2026-05-29,CupHandle,82.94,74.5,1,72.7,55.2,65.1,58.8,0.0
44,VACHU,2026-06-03,DarvasBox,18.15,74.3,1,85.9,28.7,31.8,95.3,20.6
45,DVXF,2026-05-26,CupHandle,23.52,74.2,1,77.2,70.8,50.0,25.5,23.7
46,TGTX,2026-06-10,DarvasBox,46.62,73.7,1,81.8,65.2,18.8,77.3,5.3
47,HCSG,2026-06-10,CupHandle,21.31,73.7,1,70.3,68.0,99.5,49.1,0.0
48,FYC,2026-05-27,DarvasBox,116.99,73.7,1,74.4,68.0,48.4,57.3,7.3
49,LYTS,2026-06-12,DarvasBox,25.58,73.2,1,78.9,48.0,37.5,63.7,0.0
50,FCVT,2026-06-01,DarvasBox,53.73,73.1,1,78.1,68.0,42.2,57.4,23.0
