# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-03-15
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,LSAK,2026-03-13,CupHandle,4.92,61.6,1,74.3,88.8,65.6,60.2,4.3
2,GDEV,2026-02-25,CupHandle,16.44,59.1,1,77.6,67.9,93.8,55.9,38.5
3,LFMDP,2026-03-12,CupHandle,22.93,56.3,1,75.5,54.8,82.3,64.9,14.1
4,GDFN,2026-02-23,CupHandle,27.45,55.2,1,81.0,52.2,50.0,38.3,13.9
5,FGBIP,2026-03-02,CupHandle,17.97,54.7,2,79.1,32.2,89.1,53.9,17.0
6,RLAY,2026-02-27,DarvasBox,10.26,54.4,2,84.6,34.7,27.6,74.4,0.7
7,VMD,2026-03-09,DarvasBox,9.29,53.6,2,78.4,70.3,0.5,85.9,0.7
8,ORBT,2026-02-23,CupHandle,5.30,53.3,2,78.4,45.2,70.8,49.1,25.7
9,MBBC,2026-02-27,DarvasBox,14.04,52.6,2,77.5,58.7,49.5,46.0,25.5
10,HECO,2026-02-25,CupHandle,44.85,52.0,2,69.3,66.6,89.1,10.2,17.1
11,QCMD,2026-03-10,CupHandle,27.04,51.6,2,70.6,77.8,50.0,45.0,18.2
12,NSYS,2026-03-12,CupHandle,9.51,51.5,2,70.6,71.7,57.3,42.0,14.6
13,NYAX,2026-03-09,CupHandle,56.03,51.2,2,74.6,79.8,14.1,73.4,24.1
14,DVUT,2026-03-09,CupHandle,29.22,50.9,2,77.6,43.2,50.0,86.9,25.7
15,INTG,2026-03-12,CupHandle,36.30,50.2,2,73.7,39.4,73.4,64.9,14.4
16,HYDR,2026-03-04,CupHandle,39.47,49.9,2,72.4,63.7,51.0,37.5,18.3
17,UNFI,2026-03-11,CupHandle,40.76,49.8,2,71.3,75.5,16.7,80.9,7.1
18,ESLT,2026-02-24,DarvasBox,761.52,49.3,2,90.7,33.5,0.5,48.1,5.0
19,MXL,2026-02-25,CupHandle,18.64,49.2,2,66.4,70.0,60.9,43.1,2.9
20,GHRS,2026-03-02,CupHandle,16.01,48.4,2,72.3,38.7,69.8,55.4,10.0
21,SMTC,2026-03-02,DarvasBox,96.30,48.1,2,65.0,59.9,75.5,49.2,0.7
22,CNTA,2026-03-04,CupHandle,26.70,47.6,2,74.7,41.3,40.6,48.5,2.9
23,DNLI,2026-03-09,CupHandle,21.31,47.3,2,74.9,32.8,50.0,45.6,0.0
24,USGO,2026-03-02,CupHandle,14.54,47.3,2,78.4,30.0,40.1,46.0,12.1
25,RIGL,2026-02-26,CupHandle,35.71,47.1,2,75.7,41.7,45.3,47.9,23.6
26,DMLP,2026-03-06,CupHandle,26.88,47.0,2,70.5,70.7,14.1,45.3,0.0
27,AMTB,2026-03-05,CupHandle,21.72,46.9,2,70.3,59.3,38.5,62.0,14.3
28,WDGF,2026-03-02,CupHandle,35.86,46.7,2,73.8,39.6,50.0,78.9,24.8
29,MNST,2026-02-27,DarvasBox,85.30,46.7,2,80.2,34.4,12.5,38.2,2.9
30,DRS,2026-02-24,CupHandle,43.82,46.6,2,75.3,50.4,15.6,38.9,0.0
31,CLYM,2026-02-25,DarvasBox,7.09,46.3,2,69.8,37.6,70.3,41.2,0.7
32,FAST,2026-03-05,CupHandle,47.30,46.2,2,69.4,41.8,63.5,43.1,0.0
33,FCFS,2026-03-03,DarvasBox,195.23,46.1,2,81.5,21.2,22.9,53.4,11.4
34,AARD,2026-02-27,CupHandle,12.49,45.6,2,68.4,46.5,69.8,50.1,19.3
35,SLNHP,2026-03-10,CupHandle,9.40,45.3,2,65.4,31.6,95.3,100.0,16.7
36,AEBI,2026-02-24,CupHandle,14.71,45.2,2,69.2,51.5,50.0,42.9,11.4
37,CCNR,2026-02-23,DarvasBox,39.90,45.1,2,74.3,32.8,58.3,3.2,11.4
38,HOVNP,2026-02-27,CupHandle,21.65,45.0,3,71.1,46.2,58.9,27.4,25.3
39,GLIBK,2026-02-26,CupHandle,39.25,44.9,3,73.2,35.6,50.0,34.6,11.4
40,ECPG,2026-02-26,DarvasBox,63.94,44.8,3,76.0,51.8,0.5,47.2,11.4
41,ADMA,2026-03-02,CupHandle,16.58,44.8,3,70.8,56.9,29.7,34.4,11.4
42,KBWR,2026-03-06,DarvasBox,74.17,44.8,3,80.2,17.6,30.7,64.9,21.0
43,VLGEA,2026-03-06,CupHandle,40.90,44.8,3,69.0,56.5,35.9,54.8,11.0
44,SFBS,2026-02-25,CupHandle,86.02,44.2,3,70.5,51.4,37.5,58.8,22.9
45,CDRO,2026-02-26,CupHandle,8.11,44.1,3,54.0,73.8,99.0,89.2,23.8
46,GDS,2026-02-26,CupHandle,41.79,44.1,3,65.6,50.2,60.4,47.4,3.6
47,CBRL,2026-02-23,CupHandle,32.04,43.9,3,70.4,51.9,41.1,40.0,24.3
48,AVS,2026-03-04,CupHandle,10.20,43.6,3,66.0,71.7,30.7,31.8,14.3
49,PTEN,2026-03-09,DarvasBox,9.27,43.6,3,67.2,68.1,12.0,57.4,0.7
50,ANAB,2026-03-04,DarvasBox,60.55,43.5,3,60.4,74.3,43.2,66.5,0.7
