# Top 20 Chart Patterns - Last 20 Days
# Market: NYSE_Yahoo | End Date: 2026-08-12
# Format: Rank,Symbol,Date,Pattern,Price,VolumeRatio,Score,Details
#
1,SAN,2026-08-05,DarvasBox,14.64,3.05x,53.5,Box:[13.15-14.39] Ht:8.6% Vol:3.05x Boxes:12 Stop:13.15
2,ARMK,2026-08-11,DarvasBox,60.47,2.19x,49.9,Box:[55.16-58.68] Ht:6.0% Vol:2.19x Boxes:12 Stop:55.16
3,SMHI,2026-07-30,DarvasBox,9.54,7.02x,68.0,Box:[7.63-8.51] Ht:10.3% Vol:7.02x Boxes:4 Stop:7.63
4,BBVA,2026-07-30,DarvasBox,27.60,2.88x,46.8,Box:[24.90-26.40] Ht:5.7% Vol:2.88x Boxes:9 Stop:24.90
5,AVAL,2026-07-31,CupHandle,5.28,1.45x,34.5,Depth:22.2% Handle:12.5% Vol:1.45x Target:6.40
6,AUNA,2026-08-07,CupHandle,5.32,2.20x,52.0,Depth:24.1% Handle:7.7% Vol:2.20x Target:6.62
7,RCPC,2026-08-03,CupHandle,12.44,4.68x,71.8,Depth:20.8% Handle:2.0% Vol:4.68x Target:14.97
8,USFD,2026-08-06,DarvasBox,106.97,2.02x,43.2,Box:[93.14-105.17] Ht:11.4% Vol:2.02x Boxes:6 Stop:93.14
9,BMEZ,2026-08-07,Spoon,15.97,0.81x,33.1,Depth:12.1% Roundness:0.00 Vol:0.81x Days:155
10,OWLT,2026-08-12,CupHandle,5.81,4.62x,76.2,Depth:24.0% Handle:11.6% Vol:4.62x Target:7.19
11,MLR,2026-08-06,DarvasBox,54.41,2.86x,51.6,Box:[46.76-52.93] Ht:11.7% Vol:2.86x Boxes:4 Stop:46.76
12,ETO,2026-08-04,DarvasBox,31.62,2.09x,43.9,Box:[30.15-31.18] Ht:3.3% Vol:2.09x Boxes:8 Stop:30.15
13,AVAL,2026-08-04,CupHandle,5.21,1.81x,43.1,Depth:22.4% Handle:13.3% Vol:1.81x Target:6.34
14,RCpC,2026-08-03,CupHandle,12.44,4.68x,71.8,Depth:19.8% Handle:2.1% Vol:4.68x Target:14.81
15,AME,2026-08-04,DarvasBox,254.05,2.92x,52.2,Box:[226.51-244.71] Ht:7.4% Vol:2.92x Boxes:4 Stop:226.51
16,JXN,2026-08-04,DarvasBox,133.61,1.83x,41.3,Box:[115.88-126.69] Ht:8.5% Vol:1.83x Boxes:6 Stop:115.88
17,DHT,2026-08-07,Spoon,18.76,0.83x,33.3,Depth:13.0% Roundness:0.33 Vol:0.83x Days:68
18,DRI,2026-08-07,Spoon,213.76,0.65x,31.5,Depth:10.4% Roundness:0.48 Vol:0.65x Days:123
19,SAN,2026-07-30,CupHandle,14.11,1.60x,36.0,Depth:23.5% Handle:7.2% Vol:1.60x Target:17.32
20,OWLT,2026-08-11,CupHandle,5.44,3.70x,67.0,Depth:20.7% Handle:5.3% Vol:3.70x Target:6.58
