# Top 50 Chart Patterns - Composite Scoring (1-Month Optimized)
# Market: NASDAQ_Yahoo | End Date: 2026-06-09
# Format: Rank,Symbol,Date,Pattern,Price,Composite,Tier,Pattern,Momentum,Volatility,Volume,Risk
#
1,BWFG,2026-06-09,DarvasBox,55.31,89.5,1,81.0,68.0,89.6,63.1,8.1
2,BOTJ,2026-06-08,DarvasBox,24.27,83.4,1,88.0,68.0,33.9,80.6,12.1
3,ESQ,2026-05-21,CupHandle,111.01,81.2,1,72.2,71.5,76.6,40.0,0.0
4,CACC,2026-05-29,CupHandle,573.64,80.9,1,79.4,68.0,68.8,60.9,0.0
5,MNST,2026-06-02,CupHandle,88.24,80.0,1,74.4,68.0,82.3,56.5,0.0
6,OBT,2026-06-05,CupHandle,34.88,79.7,1,69.2,72.3,91.7,69.0,7.6
7,VBNK,2026-06-03,CupHandle,20.07,78.3,1,85.9,51.0,29.7,63.4,4.8
8,ATLCP,2026-05-20,CupHandle,24.14,78.2,1,75.7,70.0,90.1,96.5,30.5
9,RBB,2026-05-26,CupHandle,23.90,77.5,1,70.9,59.6,84.9,100.0,0.0
10,NEWT,2026-05-26,CupHandle,13.86,77.3,1,78.6,46.3,75.5,46.5,0.0
11,EFSI,2026-05-21,CupHandle,39.48,76.5,1,72.0,67.7,81.8,63.4,9.9
12,FELE,2026-06-09,Spoon,102.63,76.2,1,71.2,74.9,68.8,55.3,0.0
13,IOSP,2026-05-29,CupHandle,82.94,75.7,1,72.7,68.0,72.9,46.2,0.0
14,TRST,2026-06-01,CupHandle,50.97,75.3,1,71.7,73.0,64.6,57.1,0.4
15,CNOB,2026-06-08,DarvasBox,31.15,74.8,1,74.3,70.5,40.1,65.2,0.0
16,SFLO,2026-06-01,DarvasBox,34.31,74.7,1,92.4,24.5,49.5,38.9,6.1
17,ARBB,2026-06-03,CupHandle,5.37,74.7,1,81.3,48.0,79.2,42.5,20.0
18,HBNC,2026-06-04,CupHandle,18.73,74.2,1,67.2,61.1,86.5,72.8,0.0
19,DCOM,2026-06-04,CupHandle,37.55,73.7,1,68.7,70.0,75.0,60.0,0.0
20,RUSHB,2026-06-09,CupHandle,70.02,73.7,1,65.1,68.0,96.9,61.5,7.0
21,AVBH,2026-06-09,CupHandle,31.81,73.5,1,65.1,71.4,83.9,57.4,0.2
22,EBMT,2026-06-05,CupHandle,23.00,72.7,1,66.9,61.7,95.3,64.0,6.0
23,FGNXP,2026-05-27,CupHandle,25.38,72.6,1,81.5,73.0,0.5,98.6,18.8
24,FSBC,2026-06-02,CupHandle,42.82,72.4,1,70.9,62.5,58.3,53.6,0.0
25,RNST,2026-06-08,CupHandle,41.05,72.4,1,71.6,63.5,54.7,51.2,0.0
26,SFNC,2026-06-09,CupHandle,21.71,72.3,1,70.3,51.1,74.0,77.2,0.0
27,CIVB,2026-06-09,CupHandle,26.48,72.2,1,69.9,49.0,87.5,57.6,3.0
28,FITB,2026-06-02,CupHandle,50.31,72.2,1,72.4,52.4,58.3,56.1,0.0
29,OVBC,2026-05-26,DarvasBox,47.96,72.1,1,84.3,44.4,3.6,58.8,8.1
30,CVBF,2026-05-26,Spoon,20.77,71.6,1,70.7,52.5,69.3,45.8,0.0
31,WSFS,2026-06-04,CupHandle,71.15,71.5,1,67.2,71.7,70.8,57.6,0.0
32,FXNC,2026-06-05,CupHandle,29.06,71.5,1,68.2,63.4,67.2,63.0,5.3
33,PFIS,2026-06-08,CupHandle,60.82,71.4,1,71.8,72.0,40.6,59.2,6.7
34,FGBI,2026-05-26,CupHandle,9.47,71.4,1,72.3,71.9,53.1,37.4,10.6
35,KRNY,2026-06-09,CupHandle,8.46,71.4,1,65.5,65.4,81.8,56.7,0.0
36,ATNI,2026-05-27,CupHandle,28.41,71.3,1,72.5,74.2,62.5,44.9,19.5
37,VCEL,2026-06-02,CupHandle,34.45,70.6,1,64.0,68.0,91.7,51.8,5.7
38,CFNB,2026-05-29,CupHandle,31.70,70.5,1,73.3,73.4,49.5,32.1,17.2
39,METD,2026-06-08,CupHandle,17.05,70.4,1,63.3,72.6,68.2,100.0,0.0
40,ALOT,2026-05-29,DarvasBox,15.62,70.3,1,77.4,65.9,26.0,66.4,18.2
41,FRST,2026-06-02,CupHandle,14.89,70.3,1,73.1,48.8,49.5,64.3,0.0
42,WHLRP,2026-05-21,DarvasBox,8.00,70.2,1,87.2,63.9,0.5,29.1,17.9
43,VACHU,2026-06-03,DarvasBox,18.15,70.2,1,85.9,15.0,31.2,100.0,21.4
44,TRIN,2026-06-01,CupHandle,17.17,70.2,1,73.0,71.0,50.5,60.3,2.9
45,MDRX,2026-05-27,CupHandle,4.90,70.1,1,74.8,62.9,18.8,100.0,16.1
46,UNTY,2026-06-09,CupHandle,56.10,69.9,1,67.7,67.8,39.1,92.3,6.5
47,ABCB,2026-06-09,CupHandle,86.10,69.9,1,67.9,64.2,66.1,61.3,0.0
48,BBCP,2026-06-05,DarvasBox,10.43,69.9,1,77.9,73.2,0.5,100.0,4.5
49,CDZIP,2026-05-29,DarvasBox,22.49,69.8,1,90.7,37.3,4.7,58.5,13.4
50,BPOP,2026-06-08,CupHandle,153.66,69.6,1,66.2,63.5,64.1,63.7,0.0
