List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,GUT,2026-06-23,DarvasBox,6.48,64.0,1,87.4,63.6,71.4,69.1,0.0,,,,,
Top 50 Composite,2,LION,2026-06-16,DarvasBox,16.36,61.9,1,90.5,73.3,75.5,32.7,0.7,,,,,
Top 50 Composite,3,ACA,2026-06-22,DarvasBox,144.90,60.1,1,87.8,42.7,83.3,100.0,1.9,,,,,
Top 50 Composite,4,AXP,2026-06-15,Spoon,335.38,60.0,1,100.0,68.0,47.0,58.0,23.2,,,,,
Top 50 Composite,5,VNOpN,2026-06-16,CupHandle,17.53,59.9,1,100.0,65.0,100.0,85.7,33.3,,,,,
Top 50 Composite,6,CNI,2026-06-08,DarvasBox,120.81,58.1,1,84.4,68.0,45.8,48.7,0.0,,,,,
Top 50 Composite,7,GRC,2026-06-11,DarvasBox,82.82,57.5,1,86.4,37.7,78.6,63.1,0.0,,,,,
Top 50 Composite,8,GVA,2026-06-23,DarvasBox,150.08,57.1,1,89.8,69.0,26.0,76.7,1.5,,,,,
Top 50 Composite,9,DCO,2026-06-11,DarvasBox,165.00,56.3,1,82.2,68.0,45.8,55.9,0.0,,,,,
Top 50 Composite,10,IVT,2026-06-08,DarvasBox,34.28,55.9,1,93.8,71.5,3.6,38.8,0.0,,,,,
Top 50 Composite,11,WST,2026-06-25,DarvasBox,346.56,55.5,1,75.8,68.0,66.7,62.2,0.0,,,,,
Top 50 Composite,12,CPA,2026-06-18,CupHandle,151.04,54.6,2,77.7,67.8,63.0,44.9,0.0,,,,,
Top 50 Composite,13,PRSU,2026-06-23,DarvasBox,52.18,54.6,2,78.5,72.7,50.0,77.4,5.2,,,,,
Top 50 Composite,14,VVV,2026-06-18,CupHandle,38.07,54.3,2,74.6,58.9,92.7,46.0,0.0,,,,,
Top 50 Composite,15,GFF,2026-06-17,CupHandle,88.84,54.0,2,76.6,68.0,46.4,52.1,0.0,,,,,
Top 50 Composite,16,CBL,2026-06-25,DarvasBox,52.82,53.4,2,77.5,68.0,41.7,66.7,0.0,,,,,
Top 50 Composite,17,YETI,2026-06-18,CupHandle,48.97,53.3,2,76.0,68.0,54.2,37.0,0.0,,,,,
Top 50 Composite,18,CDP,2026-06-09,DarvasBox,34.12,52.4,2,82.3,68.0,0.5,63.7,1.4,,,,,
Top 50 Composite,19,TFIN,2026-06-15,CupHandle,74.77,52.2,2,76.0,68.0,35.9,51.9,0.0,,,,,
Top 50 Composite,20,KREF,2026-06-25,CupHandle,7.00,52.0,2,80.2,41.3,53.1,46.2,22.9,,,,,
Top 50 Composite,21,IIPR,2026-06-11,CupHandle,61.77,52.0,2,71.8,71.7,62.5,32.7,0.0,,,,,
Top 50 Composite,22,PPG,2026-06-23,CupHandle,117.70,51.6,2,70.9,69.3,57.3,55.0,0.0,,,,,
Top 50 Composite,23,PSBD,2026-06-25,CupHandle,10.80,51.5,2,71.5,58.4,99.0,63.3,11.4,,,,,
Top 50 Composite,24,BOW,2026-06-23,CupHandle,28.24,51.1,2,74.6,73.6,41.7,47.5,0.0,,,,,
Top 50 Composite,25,UVE,2026-06-23,CupHandle,39.97,51.1,2,70.4,64.7,72.4,56.5,0.0,,,,,
Top 50 Composite,26,AGM,2026-06-23,CupHandle,189.38,50.9,2,77.4,68.0,18.8,46.5,0.0,,,,,
Top 50 Composite,27,MATX,2026-06-09,DarvasBox,194.23,50.9,2,77.2,32.0,67.7,50.7,11.4,,,,,
Top 50 Composite,28,EDD,2026-06-25,CupHandle,5.81,50.7,2,66.2,71.3,71.9,55.1,3.0,,,,,
Top 50 Composite,29,SNDR,2026-06-05,CupHandle,37.21,50.7,2,76.8,66.9,47.9,42.9,11.4,,,,,
Top 50 Composite,30,RNST,2026-06-11,CupHandle,42.26,50.5,2,70.8,74.4,38.0,43.0,0.0,,,,,
Top 50 Composite,31,LUV,2026-06-24,CupHandle,50.94,50.3,2,74.1,74.3,43.8,60.0,1.4,,,,,
Top 50 Composite,32,ROK,2026-06-18,CupHandle,473.79,50.2,2,71.9,74.0,36.5,58.7,0.4,,,,,
Top 50 Composite,33,LNG,2026-06-17,CupHandle,231.41,49.9,2,68.1,59.7,59.4,62.6,2.9,,,,,
Top 50 Composite,34,BANC,2026-06-25,CupHandle,21.05,49.9,2,70.8,69.4,39.1,60.7,0.0,,,,,
Top 50 Composite,35,CMDB,2026-06-23,CupHandle,17.56,49.8,2,64.8,58.9,80.2,74.0,7.2,,,,,
Top 50 Composite,36,JHX,2026-06-16,CupHandle,25.63,49.7,2,71.7,71.7,56.2,47.4,0.0,,,,,
Top 50 Composite,37,CUZ,2026-06-16,CupHandle,28.61,49.6,2,77.2,64.1,16.7,47.2,0.0,,,,,
Top 50 Composite,38,WKC,2026-06-16,CupHandle,31.37,49.6,2,75.0,71.5,41.1,48.3,12.0,,,,,
Top 50 Composite,39,KWR,2026-06-24,CupHandle,153.66,49.6,2,70.2,74.1,50.5,55.5,0.0,,,,,
Top 50 Composite,40,PAG,2026-06-24,CupHandle,183.44,49.4,2,67.8,68.0,55.7,51.0,0.0,,,,,
Top 50 Composite,41,PRLB,2026-06-08,DarvasBox,76.14,49.2,2,73.8,60.2,37.5,46.2,0.0,,,,,
Top 50 Composite,42,BNS,2026-06-25,DarvasBox,86.46,49.2,2,83.1,15.0,41.1,55.0,0.0,,,,,
Top 50 Composite,43,ROG,2026-06-16,DarvasBox,161.14,49.0,2,79.8,54.0,12.0,47.4,0.5,,,,,
Top 50 Composite,44,CAI,2026-06-25,CupHandle,18.70,49.0,2,71.3,72.4,28.1,65.6,12.1,,,,,
Top 50 Composite,45,CAT,2026-06-18,DarvasBox,985.82,48.8,2,78.8,47.0,21.4,78.4,4.3,,,,,
Top 50 Composite,46,FOA,2026-06-25,CupHandle,21.66,48.6,2,75.2,68.0,44.3,71.0,16.0,,,,,
Top 50 Composite,47,BFS,2026-06-10,DarvasBox,37.82,48.6,2,75.5,61.0,12.0,58.3,3.8,,,,,
Top 50 Composite,48,FOR,2026-06-24,CupHandle,30.93,48.4,2,73.8,68.0,38.0,45.3,0.9,,,,,
Top 50 Composite,49,OFG,2026-06-16,CupHandle,47.74,48.4,2,65.9,74.4,47.4,67.7,0.0,,,,,
Top 50 Composite,50,LOB,2026-06-23,CupHandle,39.88,48.4,2,69.7,74.2,33.9,63.0,0.0,,,,,
,,,,,,,,,,,,,,,,,
