List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,FIHL,2026-06-26,DarvasBox,24.74,96.2,1,93.1,65.0,100.0,67.3,11.4,,,,,
Top 50 Composite,2,ACA,2026-06-22,DarvasBox,144.90,91.3,1,87.8,54.8,100.0,64.1,1.0,,,,,
Top 50 Composite,3,VNOpN,2026-06-16,CupHandle,17.53,87.7,1,100.0,65.0,100.0,100.0,20.4,,,,,
Top 50 Composite,4,NXG,2026-06-30,DarvasBox,64.71,87.1,1,89.0,68.0,49.5,88.6,4.7,,,,,
Top 50 Composite,5,BNS,2026-06-25,DarvasBox,86.46,84.6,1,83.1,53.1,66.1,45.8,0.0,,,,,
Top 50 Composite,6,GUT,2026-06-23,DarvasBox,6.48,84.1,1,87.4,58.2,50.5,47.7,0.0,,,,,
Top 50 Composite,7,CW,2026-06-18,DarvasBox,771.93,83.8,1,84.2,73.8,33.9,46.4,14.0,,,,,
Top 50 Composite,8,AXP,2026-06-15,Spoon,335.38,81.0,1,100.0,66.1,26.5,59.9,22.9,,,,,
Top 50 Composite,9,CM,2026-06-11,CupHandle,111.84,80.7,1,74.1,66.3,79.7,83.6,11.4,,,,,
Top 50 Composite,10,MSM,2026-07-01,DarvasBox,123.34,80.0,1,83.2,70.0,18.2,73.4,0.0,,,,,
Top 50 Composite,11,PSTL,2026-06-26,DarvasBox,24.88,78.5,1,86.2,32.5,45.8,73.7,0.0,,,,,
Top 50 Composite,12,RMT,2026-06-30,DarvasBox,14.64,78.0,1,80.2,74.6,37.5,67.4,0.0,,,,,
Top 50 Composite,13,DCO,2026-06-11,DarvasBox,165.00,77.5,1,82.2,68.0,34.4,63.9,2.3,,,,,
Top 50 Composite,14,ARMK,2026-06-30,DarvasBox,56.90,77.2,1,72.1,71.5,91.7,61.2,0.0,,,,,
Top 50 Composite,15,LION,2026-06-16,DarvasBox,16.36,76.8,1,90.5,15.0,75.5,38.3,3.6,,,,,
Top 50 Composite,16,AAP,2026-06-26,CupHandle,62.18,76.6,1,76.9,60.2,56.8,53.0,0.0,,,,,
Top 50 Composite,17,IFF,2026-06-30,CupHandle,79.22,75.4,1,69.2,68.0,79.7,59.3,0.0,,,,,
Top 50 Composite,18,HBB,2026-06-29,CupHandle,21.74,75.4,1,75.2,68.0,69.8,64.8,10.7,,,,,
Top 50 Composite,19,HXL,2026-06-18,CupHandle,97.63,74.5,1,70.1,48.9,87.5,61.0,0.0,,,,,
Top 50 Composite,20,ROK,2026-06-26,CupHandle,476.82,74.3,1,78.6,68.0,32.3,66.4,2.7,,,,,
Top 50 Composite,21,CPA,2026-06-18,CupHandle,151.04,73.8,1,77.7,47.0,63.5,39.1,0.0,,,,,
Top 50 Composite,22,GRC,2026-06-11,DarvasBox,82.82,73.8,1,86.4,16.8,64.1,50.9,7.1,,,,,
Top 50 Composite,23,SAN,2026-07-01,CupHandle,13.81,73.2,1,73.5,69.9,43.8,45.8,0.0,,,,,
Top 50 Composite,24,LNG,2026-06-17,CupHandle,231.41,72.9,1,68.1,73.9,60.9,65.5,0.0,,,,,
Top 50 Composite,25,CBL,2026-06-25,DarvasBox,52.82,72.3,1,77.5,58.9,40.6,68.0,1.7,,,,,
Top 50 Composite,26,NXDT,2026-06-29,CupHandle,5.17,71.6,1,72.3,73.9,65.1,65.2,0.0,,,,,
Top 50 Composite,27,TSQ,2026-07-01,CupHandle,7.14,71.6,1,70.4,74.9,48.4,82.5,5.6,,,,,
Top 50 Composite,28,TEI,2026-06-30,CupHandle,6.74,71.5,1,62.5,70.9,93.2,63.9,0.0,,,,,
Top 50 Composite,29,UBS,2026-06-16,CupHandle,50.46,71.5,1,76.0,53.8,59.9,34.2,0.0,,,,,
Top 50 Composite,30,AGM,2026-06-23,CupHandle,189.38,71.4,1,77.4,68.0,21.4,46.0,0.2,,,,,
Top 50 Composite,31,OMF,2026-06-29,CupHandle,62.35,71.3,1,73.7,60.8,30.2,71.3,5.7,,,,,
Top 50 Composite,32,RGS,2026-06-30,CupHandle,28.00,70.6,1,71.6,71.5,68.8,49.7,19.1,,,,,
Top 50 Composite,33,KLAR,2026-07-01,CupHandle,20.44,70.6,1,74.4,70.2,50.0,58.2,12.1,,,,,
Top 50 Composite,34,ING,2026-06-18,CupHandle,31.36,70.3,1,76.3,71.4,37.5,45.6,11.4,,,,,
Top 50 Composite,35,GVA,2026-06-23,DarvasBox,150.08,70.1,1,89.8,22.1,9.9,61.9,0.0,,,,,
Top 50 Composite,36,UVE,2026-06-23,CupHandle,39.97,69.6,1,70.4,57.7,66.7,59.5,0.0,,,,,
