List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,INTT,2026-02-27,DarvasBox,11.65,76.9,2,83.9,78.3,8.9,100.0,2.1,,,,,
Top 50 Composite,2,SIM,2026-02-20,CupHandle,32.48,71.1,3,83.0,48.0,75.5,0.0,19.9,,,,,
Top 50 Composite,3,AULTPD,2026-03-06,CupHandle,22.48,63.2,4,67.8,72.5,80.2,19.7,19.9,,,,,
Top 50 Composite,4,BDL,2026-02-25,CupHandle,33.70,62.9,4,73.3,49.3,82.8,18.9,21.9,,,,,
Top 50 Composite,5,AXIL,2026-03-02,CupHandle,7.10,55.8,4,70.4,25.7,86.5,54.1,22.1,,,,,
Top 50 Composite,6,CMCL,2026-03-03,CupHandle,29.79,54.2,4,74.5,0.0,80.2,45.9,1.0,,,,,
Top 50 Composite,7,BHM,2026-03-03,CupHandle,11.70,53.6,4,66.8,57.0,39.6,70.6,21.3,,,,,
Top 50 Composite,8,LGL,2026-02-20,CupHandle,7.39,53.0,4,65.2,63.0,43.2,41.7,18.9,,,,,
Top 50 Composite,9,BKTI,2026-03-02,CupHandle,86.62,51.5,4,72.9,27.0,34.9,56.0,13.3,,,,,
Top 50 Composite,10,ISOU,2026-03-05,CupHandle,10.87,49.0,4,66.7,11.8,72.9,74.1,0.5,,,,,
Top 50 Composite,11,NML,2026-02-27,DarvasBox,10.22,48.5,4,69.9,38.1,12.0,52.1,0.0,,,,,
Top 50 Composite,12,ACU,2026-02-26,CupHandle,45.88,48.2,4,69.7,9.3,64.1,69.6,17.8,,,,,
Top 50 Composite,13,CIX,2026-03-05,CupHandle,24.24,48.0,4,64.9,37.8,51.6,60.5,20.4,,,,,
Top 50 Composite,14,CKX,2026-03-06,CupHandle,11.01,46.5,4,66.2,50.1,24.0,27.2,21.7,,,,,
Top 50 Composite,15,SCCF,2026-02-23,CupHandle,23.55,44.6,4,57.1,35.9,89.6,41.8,19.7,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,MWG,,,     2.17,,,,,,,,AMEX_Yahoo,811.76,167459,,
Top 20 Momentum,2,BATL,,,    22.36,,,,,,,,AMEX_Yahoo,695.73,20478159,,
Top 20 Momentum,3,TMDE,,,     2.92,,,,,,,,AMEX_Yahoo,487.53,11991019,,
Top 20 Momentum,4,TPET,,,     1.93,,,,,,,,AMEX_Yahoo,269.73,73695570,,
Top 20 Momentum,5,SIF,,,    12.80,,,,,,,,AMEX_Yahoo,100.00,164932,,
Top 20 Momentum,6,NBY,,,     1.39,,,,,,,,AMEX_Yahoo,82.89,1506365,,
Top 20 Momentum,7,PHGE,,,     6.81,,,,,,,,AMEX_Yahoo,73.28,93920,,
Top 20 Momentum,8,INDO,,,     5.65,,,,,,,,AMEX_Yahoo,60.51,4411299,,
Top 20 Momentum,9,MCRP,,,     4.40,,,,,,,,AMEX_Yahoo,58.84,217668,,
