List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,IAE,2026-06-01,DarvasBox,8.74,87.2,1,79.6,74.8,84.4,83.0,10.2,,,,,
Top 50 Composite,2,GPRK,2026-06-01,DarvasBox,11.34,86.7,1,83.4,71.2,60.4,78.3,0.0,,,,,
Top 50 Composite,3,MS,2026-05-29,CupHandle,208.00,82.9,1,74.2,65.3,100.0,65.3,11.4,,,,,
Top 50 Composite,4,URI,2026-05-29,CupHandle,995.67,81.9,1,79.4,68.0,70.8,56.3,1.2,,,,,
Top 50 Composite,5,ATI,2026-05-29,DarvasBox,175.16,81.8,1,76.4,73.9,77.6,52.7,0.0,,,,,
Top 50 Composite,6,MGA,2026-06-02,CupHandle,68.11,81.7,1,76.7,68.0,75.5,60.2,0.0,,,,,
Top 50 Composite,7,TDI,2026-06-02,DarvasBox,46.47,80.7,1,84.5,69.7,86.5,82.6,0.0,,,,,
Top 50 Composite,8,TECK,2026-06-02,CupHandle,70.56,80.6,1,78.7,68.1,52.1,52.3,0.7,,,,,
Top 50 Composite,9,STXE,2026-05-27,DarvasBox,50.85,80.4,1,82.0,73.9,50.5,52.2,24.5,,,,,
Top 50 Composite,10,IHG,2026-05-27,CupHandle,159.17,80.4,1,70.4,71.0,95.3,60.9,0.0,,,,,
Top 50 Composite,11,HIW,2026-05-29,CupHandle,26.10,80.1,1,79.9,72.9,79.2,55.8,5.7,,,,,
Top 50 Composite,12,VMI,2026-06-02,CupHandle,543.48,79.2,1,74.7,68.0,89.6,56.9,0.0,,,,,
Top 50 Composite,13,FCX,2026-06-02,CupHandle,71.72,79.0,1,72.4,68.0,100.0,54.3,12.1,,,,,
Top 50 Composite,14,TKR,2026-05-26,DarvasBox,127.42,79.0,1,81.0,68.0,45.8,41.6,0.0,,,,,
Top 50 Composite,15,RS,2026-05-29,CupHandle,380.77,77.9,1,79.2,68.0,60.9,59.3,0.0,,,,,
Top 50 Composite,16,IX,2026-05-28,CupHandle,38.70,77.5,1,80.0,61.7,27.6,77.3,0.7,,,,,
Top 50 Composite,17,SHOC,2026-06-02,DarvasBox,117.81,77.4,1,88.9,68.0,17.2,51.1,11.1,,,,,
Top 50 Composite,18,RAMP,2026-05-18,CupHandle,37.77,77.0,1,75.4,55.1,94.8,52.1,12.1,,,,,
Top 50 Composite,19,HSBC,2026-05-28,CupHandle,92.95,76.8,1,73.9,66.2,89.6,59.5,0.0,,,,,
Top 50 Composite,20,TDC,2026-05-29,CupHandle,34.05,76.5,1,78.8,73.9,30.2,60.4,11.4,,,,,
Top 50 Composite,21,EOD,2026-06-01,DarvasBox,6.67,76.2,1,73.0,70.9,98.4,74.6,2.0,,,,,
Top 50 Composite,22,RCpC,2026-05-28,CupHandle,13.00,75.7,1,86.1,29.9,58.3,31.1,26.3,,,,,
Top 50 Composite,23,RCPC,2026-05-28,CupHandle,13.00,75.2,1,84.1,29.8,58.9,31.1,26.3,,,,,
Top 50 Composite,24,CMC,2026-05-29,CupHandle,76.05,75.1,1,74.3,41.0,89.1,55.8,0.0,,,,,
Top 50 Composite,25,RMT,2026-06-02,DarvasBox,14.23,74.6,1,78.2,71.1,69.8,78.5,0.0,,,,,
Top 50 Composite,26,SNX,2026-05-27,DarvasBox,246.76,74.6,1,79.2,68.0,32.8,86.0,6.1,,,,,
Top 50 Composite,27,KNX,2026-05-15,DarvasBox,69.06,74.3,1,69.8,66.0,100.0,50.1,11.5,,,,,
Top 50 Composite,28,SLB,2026-05-21,CupHandle,57.25,73.7,1,66.0,68.0,97.4,69.7,11.4,,,,,
Top 50 Composite,29,UBS,2026-05-21,CupHandle,47.57,73.2,1,73.2,43.6,99.5,44.2,0.0,,,,,
Top 50 Composite,30,NUE,2026-05-29,DarvasBox,250.00,72.9,1,79.6,52.1,39.6,65.0,1.8,,,,,
Top 50 Composite,31,BNS,2026-05-27,DarvasBox,80.68,72.7,1,83.8,50.3,69.3,56.1,0.0,,,,,
Top 50 Composite,32,NFJ,2026-06-02,DarvasBox,15.06,72.4,1,74.1,67.9,84.4,51.5,0.0,,,,,
Top 50 Composite,33,SNDR,2026-05-14,CupHandle,33.21,72.3,1,79.2,66.4,22.4,42.8,0.0,,,,,
Top 50 Composite,34,XHR,2026-06-02,CupHandle,17.76,71.8,1,72.1,71.2,75.0,67.8,0.0,,,,,
Top 50 Composite,35,ESTC,2026-05-28,CupHandle,57.61,71.7,1,82.3,54.6,17.2,90.8,12.9,,,,,
Top 50 Composite,36,CVEO,2026-05-14,DarvasBox,35.56,70.9,1,86.1,21.9,25.5,38.9,2.9,,,,,
Top 50 Composite,37,CSTM,2026-06-02,DarvasBox,36.07,70.6,1,74.8,68.0,30.2,56.8,3.6,,,,,
Top 50 Composite,38,RDDT,2026-05-29,CupHandle,176.00,70.5,1,78.1,59.1,100.0,51.1,11.4,,,,,
Top 50 Composite,39,CNK,2026-06-02,CupHandle,30.60,70.2,1,70.0,71.4,41.7,65.4,0.0,,,,,
Top 50 Composite,40,MUFG,2026-05-29,CupHandle,18.71,70.1,1,65.8,63.8,84.9,43.8,11.4,,,,,
Top 50 Composite,41,TD,2026-05-27,DarvasBox,112.20,69.9,1,84.3,21.9,62.5,85.2,0.0,,,,,
Top 50 Composite,42,CII,2026-05-29,DarvasBox,26.07,69.8,1,83.6,38.6,67.7,55.2,3.6,,,,,
Top 50 Composite,43,TFII,2026-05-29,DarvasBox,154.12,69.3,1,68.7,68.0,64.1,58.9,0.0,,,,,
Top 50 Composite,44,VNO,2026-05-28,CupHandle,33.85,69.0,1,75.6,62.3,51.6,58.7,5.7,,,,,
Top 50 Composite,45,ZGN,2026-05-28,DarvasBox,14.92,68.9,1,78.0,30.6,54.2,89.7,0.0,,,,,
Top 50 Composite,46,SMFG,2026-05-13,CupHandle,22.33,68.9,1,65.2,72.9,81.2,38.8,7.1,,,,,
Top 50 Composite,47,VOYA,2026-06-02,CupHandle,82.55,68.5,1,69.6,74.8,87.0,59.3,0.0,,,,,
Top 50 Composite,48,SA,2026-06-02,CupHandle,35.52,68.4,1,68.9,68.0,52.1,56.1,0.0,,,,,
Top 50 Composite,49,SOLV,2026-05-27,CupHandle,75.89,68.4,1,69.2,68.0,34.4,92.4,17.1,,,,,
Top 50 Composite,50,RIO,2026-05-26,CupHandle,106.94,68.3,1,77.0,68.0,41.7,49.4,12.1,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,BEZ,,,    17.69,,,,,,,,NYSE_Yahoo,771.43,6611329,,
Top 20 Momentum,2,IPW,,,     3.44,,,,,,,,NYSE_Yahoo,309.52,470231,,
Top 20 Momentum,3,AGL,,,    82.70,,,,,,,,NYSE_Yahoo,209.27,523772,,
Top 20 Momentum,4,HYLN,,,     6.46,,,,,,,,NYSE_Yahoo,179.65,7195985,,
Top 20 Momentum,5,MX,,,     8.93,,,,,,,,NYSE_Yahoo,118.87,3875641,,
Top 20 Momentum,6,EVC,,,     8.60,,,,,,,,NYSE_Yahoo,116.08,5382657,,
Top 20 Momentum,7,TE,,,    11.50,,,,,,,,NYSE_Yahoo,115.36,44089068,,
Top 20 Momentum,8,RDW,,,    18.62,,,,,,,,NYSE_Yahoo,114.27,53676416,,
Top 20 Momentum,9,GCTS,,,     3.24,,,,,,,,NYSE_Yahoo,113.16,12586883,,
Top 20 Momentum,10,AMBQ,,,    82.80,,,,,,,,NYSE_Yahoo,104.49,889409,,
Top 20 Momentum,11,VPG,,,   129.93,,,,,,,,NYSE_Yahoo,103.17,666435,,
Top 20 Momentum,12,VSH,,,    63.97,,,,,,,,NYSE_Yahoo,99.35,7269707,,
Top 20 Momentum,13,DELL,,,   421.08,,,,,,,,NYSE_Yahoo,94.66,10833888,,
Top 20 Momentum,14,HPE,,,    55.15,,,,,,,,NYSE_Yahoo,83.59,31737314,,
Top 20 Momentum,15,BB,,,    10.18,,,,,,,,NYSE_Yahoo,81.79,37909178,,
Top 20 Momentum,16,SPCE,,,     4.29,,,,,,,,NYSE_Yahoo,75.10,42999156,,
Top 20 Momentum,17,VOYG,,,    44.96,,,,,,,,NYSE_Yahoo,70.30,2718064,,
Top 20 Momentum,18,SNOW,,,   241.28,,,,,,,,NYSE_Yahoo,70.26,10652356,,
Top 20 Momentum,19,WOLF,,,    61.67,,,,,,,,NYSE_Yahoo,68.36,11170352,,
Top 20 Momentum,20,LITB,,,     3.80,,,,,,,,NYSE_Yahoo,58.33,14489,,
,,,,,,,,,,,,,,,,,
