List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,LINC,2026-05-05,DarvasBox,45.09,83.5,1,87.2,68.0,46.4,81.1,3.0,,,,,
Top 50 Composite,2,KALV,2026-04-29,DarvasBox,26.67,77.6,1,83.2,55.0,63.0,16.1,1.8,,,,,
Top 50 Composite,3,TH,2026-05-11,DarvasBox,18.08,77.3,1,85.2,71.0,41.1,59.5,0.7,,,,,
Top 50 Composite,4,FGNXP,2026-05-13,CupHandle,25.75,73.8,1,85.5,73.0,97.9,23.0,17.0,,,,,
Top 50 Composite,5,BBP,2026-05-06,DarvasBox,90.39,73.3,1,92.9,72.6,92.2,47.3,12.4,,,,,
Top 50 Composite,6,SPRX,2026-05-12,DarvasBox,47.03,72.3,1,77.7,68.0,72.4,57.2,0.0,,,,,
Top 50 Composite,7,OPPJ,2026-05-12,DarvasBox,59.66,71.1,1,76.5,69.1,96.9,84.3,6.2,,,,,
Top 50 Composite,8,DXJS,2026-05-12,DarvasBox,59.66,71.0,1,76.5,69.1,96.4,84.2,6.0,,,,,
Top 50 Composite,9,DRTS,2026-04-30,CupHandle,8.34,71.0,1,76.2,79.6,14.1,100.0,1.4,,,,,
Top 50 Composite,10,ESGE,2026-05-06,DarvasBox,53.88,70.0,1,87.9,36.4,84.4,57.8,0.0,,,,,
Top 50 Composite,11,KYIV,2026-05-11,CupHandle,13.92,70.0,1,72.3,72.5,52.1,95.8,9.0,,,,,
Top 50 Composite,12,NXT,2026-05-11,CupHandle,126.26,70.0,1,76.0,64.1,30.2,83.9,0.7,,,,,
Top 50 Composite,13,HAWK,2026-05-07,CupHandle,34.00,69.6,1,87.0,46.8,0.5,100.0,10.1,,,,,
Top 50 Composite,14,XPER,2026-05-07,CupHandle,7.72,69.1,1,74.3,70.5,22.9,100.0,2.3,,,,,
Top 50 Composite,15,SPYQ,2026-05-08,CupHandle,182.97,68.5,1,77.3,55.0,94.8,66.4,17.6,,,,,
Top 50 Composite,16,JSMD,2026-05-08,DarvasBox,92.46,68.0,1,77.6,59.2,80.7,63.8,0.0,,,,,
Top 50 Composite,17,NWPX,2026-04-30,DarvasBox,98.34,67.9,1,90.6,33.3,36.5,37.8,13.4,,,,,
Top 50 Composite,18,DVXK,2026-05-08,CupHandle,35.15,67.7,1,79.0,35.3,50.0,100.0,19.1,,,,,
Top 50 Composite,19,ENPH,2026-05-05,CupHandle,36.02,67.6,1,74.2,63.2,38.5,43.0,0.0,,,,,
Top 50 Composite,20,ALKS,2026-05-12,DarvasBox,38.29,67.2,1,71.9,68.0,69.8,63.6,1.8,,,,,
Top 50 Composite,21,CBOE,2026-05-01,DarvasBox,326.96,67.0,1,80.6,68.0,6.2,52.1,6.4,,,,,
Top 50 Composite,22,CRWD,2026-05-08,CupHandle,527.77,66.4,1,69.5,68.0,60.9,66.0,9.9,,,,,
Top 50 Composite,23,JAZZ,2026-05-06,DarvasBox,228.57,66.4,1,78.2,69.5,27.1,46.0,2.7,,,,,
Top 50 Composite,24,CECO,2026-04-28,CupHandle,74.29,66.3,1,76.4,46.4,45.3,42.8,0.1,,,,,
Top 50 Composite,25,LRND,2026-05-13,CupHandle,44.46,66.3,1,70.1,67.5,92.7,100.0,8.6,,,,,
Top 50 Composite,26,LGRO,2026-05-11,CupHandle,41.90,66.0,1,73.0,62.0,96.4,100.0,18.7,,,,,
Top 50 Composite,27,NOVT,2026-05-08,CupHandle,138.31,65.9,1,71.3,68.0,40.6,77.5,1.6,,,,,
Top 50 Composite,28,FNY,2026-05-06,DarvasBox,104.72,65.8,1,84.4,36.2,78.1,33.2,11.2,,,,,
Top 50 Composite,29,SETM,2026-05-07,CupHandle,37.88,65.6,1,76.6,72.0,75.0,74.9,11.4,,,,,
Top 50 Composite,30,ADI,2026-05-12,DarvasBox,419.65,65.3,1,70.8,69.6,26.6,56.0,0.3,,,,,
