List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,ELPC,2026-03-19,DarvasBox,11.89,60.9,1,80.0,82.3,28.6,68.9,0.7,,,,,
Top 50 Composite,2,BP,2026-03-06,DarvasBox,40.44,57.3,1,83.6,50.0,38.5,60.3,5.7,,,,,
Top 50 Composite,3,CF,2026-03-03,DarvasBox,106.30,56.0,1,70.6,60.0,100.0,71.4,12.9,,,,,
Top 50 Composite,4,AR,2026-03-19,CupHandle,43.30,55.0,1,76.7,71.6,30.7,47.9,0.7,,,,,
Top 50 Composite,5,AXR,2026-03-17,CupHandle,28.39,54.0,2,72.6,50.4,100.0,100.0,35.8,,,,,
Top 50 Composite,6,PUMP,2026-03-12,CupHandle,14.39,53.8,2,79.6,39.5,53.6,51.9,0.0,,,,,
Top 50 Composite,7,PSX,2026-03-12,DarvasBox,174.09,53.4,2,82.0,57.1,5.2,55.6,0.0,,,,,
Top 50 Composite,8,SPIR,2026-03-18,CupHandle,10.74,52.6,2,66.2,74.0,72.9,61.4,0.0,,,,,
Top 50 Composite,9,CTRA,2026-03-19,DarvasBox,33.90,52.3,2,74.2,60.7,40.1,63.0,0.0,,,,,
Top 50 Composite,10,PDS,2026-03-19,DarvasBox,98.20,52.0,2,76.4,50.0,45.3,49.0,0.0,,,,,
Top 50 Composite,11,GRDN,2026-03-10,CupHandle,33.65,51.7,2,72.9,69.2,31.8,100.0,0.7,,,,,
Top 50 Composite,12,TS,2026-03-19,DarvasBox,56.07,51.4,2,75.3,67.5,25.0,62.8,0.0,,,,,
Top 50 Composite,13,AGX,2026-03-09,DarvasBox,466.38,51.4,2,74.8,68.2,32.3,41.8,11.4,,,,,
Top 50 Composite,14,BGR,2026-03-19,DarvasBox,16.72,50.7,2,69.3,64.3,59.4,45.6,0.0,,,,,
Top 50 Composite,15,NXG,2026-03-18,DarvasBox,56.30,50.3,2,73.4,88.1,1.0,61.6,7.4,,,,,
Top 50 Composite,16,LHX,2026-03-02,DarvasBox,378.48,50.0,2,80.4,42.2,45.3,41.8,0.0,,,,,
Top 50 Composite,17,GEV,2026-03-03,CupHandle,842.00,49.6,2,68.7,78.3,38.0,48.0,0.0,,,,,
Top 50 Composite,18,CRC,2026-03-06,CupHandle,64.74,48.6,2,75.7,61.2,14.1,61.4,12.1,,,,,
Top 50 Composite,19,GPRK,2026-03-05,CupHandle,8.81,48.4,2,70.4,71.9,9.4,96.9,2.0,,,,,
Top 50 Composite,20,TTE,2026-03-19,DarvasBox,90.06,47.4,2,76.8,50.0,12.0,53.1,5.7,,,,,
Top 50 Composite,21,MPC,2026-03-02,CupHandle,209.82,46.5,2,72.9,62.1,8.3,47.3,0.0,,,,,
Top 50 Composite,22,MGY,2026-03-09,DarvasBox,29.06,46.2,2,69.5,66.4,22.9,43.0,0.0,,,,,
Top 50 Composite,23,MNR,2026-03-12,CupHandle,13.43,45.8,2,72.0,72.8,7.8,56.3,6.4,,,,,
Top 50 Composite,24,OLN,2026-03-12,CupHandle,26.01,45.7,2,65.7,70.1,43.2,40.2,0.0,,,,,
Top 50 Composite,25,SI,2026-03-11,CupHandle,14.01,45.0,3,65.4,57.4,50.0,71.0,4.0,,,,,
Top 50 Composite,26,FLNG,2026-03-19,DarvasBox,31.57,44.6,3,75.1,50.0,0.5,45.8,0.0,,,,,
Top 50 Composite,27,CRT,2026-03-05,CupHandle,9.50,44.3,3,68.4,64.1,30.2,26.2,8.2,,,,,
Top 50 Composite,28,CNR,2026-03-03,CupHandle,92.01,44.1,3,70.6,50.0,21.9,60.3,0.0,,,,,
Top 50 Composite,29,AMPX,2026-03-04,CupHandle,12.55,43.9,3,67.3,52.1,47.4,35.6,1.7,,,,,
Top 50 Composite,30,NPK,2026-03-09,DarvasBox,141.48,43.9,3,82.4,26.4,1.0,46.1,14.1,,,,,
Top 50 Composite,31,NTR,2026-03-02,DarvasBox,75.74,43.8,3,79.6,25.2,6.2,51.9,0.0,,,,,
Top 50 Composite,32,EGY,2026-03-06,DarvasBox,5.45,43.7,3,60.4,89.0,21.4,63.9,1.4,,,,,
Top 50 Composite,33,DINO,2026-03-04,Spoon,56.67,43.6,3,70.4,56.2,17.2,33.7,0.0,,,,,
Top 50 Composite,34,LNG,2026-03-18,DarvasBox,266.22,43.2,3,68.8,68.2,0.5,60.8,4.8,,,,,
Top 50 Composite,35,GEL,2026-03-05,CupHandle,18.49,43.0,3,72.0,27.9,80.2,64.4,11.4,,,,,
