List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %
Top 50 Composite,1,AOD,2026-02-18,DarvasBox,10.62,75.7,2,81.4,73.4,36.5,63.7,1.7,,,,,
Top 50 Composite,2,KW,2026-02-17,DarvasBox,10.86,72.6,3,82.5,64.9,19.8,100.0,7.6,,,,,
Top 50 Composite,3,Kw,2026-02-17,DarvasBox,10.86,72.6,3,82.5,64.9,19.8,100.0,7.6,,,,,
Top 50 Composite,4,RBSpF,2026-02-03,DarvasBox,9.52,72.2,3,89.0,70.4,22.4,31.8,19.2,,,,,
Top 50 Composite,5,ZIM,2026-02-17,DarvasBox,27.85,69.8,3,83.8,50.0,18.8,100.0,7.3,,,,,
Top 50 Composite,6,CRS,2026-02-06,DarvasBox,365.11,69.1,3,81.3,70.0,12.5,31.5,0.6,,,,,
Top 50 Composite,7,SPHR,2026-02-12,DarvasBox,115.72,68.5,3,86.1,54.4,6.8,46.4,1.6,,,,,
Top 50 Composite,8,WBS,2026-02-03,DarvasBox,71.95,68.2,3,81.9,52.3,31.2,34.5,0.0,,,,,
Top 50 Composite,9,GVA,2026-02-11,DarvasBox,133.17,68.1,3,78.9,72.5,11.5,51.5,0.0,,,,,
Top 50 Composite,10,PHG,2026-02-10,DarvasBox,32.91,67.8,3,84.1,57.0,5.7,39.9,1.0,,,,,
Top 50 Composite,11,DAN,2026-02-18,DarvasBox,34.77,67.5,3,81.6,63.0,5.2,54.5,0.0,,,,,
Top 50 Composite,12,VTMX,2026-02-20,DarvasBox,35.99,67.3,3,83.9,59.8,1.0,56.4,8.6,,,,,
Top 50 Composite,13,HLF,2026-02-19,DarvasBox,19.57,67.0,3,80.0,50.0,26.0,95.0,4.8,,,,,
Top 50 Composite,14,MCI,2026-02-13,CupHandle,20.85,66.8,3,66.1,70.6,99.5,65.0,15.8,,,,,
Top 50 Composite,15,GGZ,2026-02-19,DarvasBox,16.55,66.6,3,79.5,65.5,21.9,63.2,18.2,,,,,
Top 50 Composite,16,NWG,2026-02-03,DarvasBox,19.07,66.4,3,82.0,61.3,0.5,55.2,2.0,,,,,
Top 50 Composite,17,TDSpU,2026-02-17,CupHandle,22.40,65.7,3,66.5,63.3,100.0,76.0,16.6,,,,,
Top 50 Composite,18,JOF,2026-02-10,DarvasBox,11.98,65.7,3,80.5,62.2,2.6,56.7,0.0,,,,,
Top 50 Composite,19,DBD,2026-02-12,DarvasBox,75.59,65.1,3,85.8,43.0,1.6,56.9,0.2,,,,,
Top 50 Composite,20,CNK,2026-02-18,CupHandle,26.41,64.5,4,68.2,72.3,57.3,66.2,1.0,,,,,
Top 50 Composite,21,NIC,2026-02-13,CupHandle,155.19,63.4,4,72.7,60.4,33.9,88.7,0.0,,,,,
Top 50 Composite,22,ASH,2026-02-02,CupHandle,61.56,63.4,4,70.4,87.8,13.5,55.0,0.0,,,,,
Top 50 Composite,23,NVGS,2026-02-04,CupHandle,17.69,63.2,4,72.4,89.2,0.5,43.0,0.0,,,,,
Top 50 Composite,24,PRLB,2026-02-06,DarvasBox,67.17,62.9,4,91.3,35.5,7.3,36.5,1.0,,,,,
Top 50 Composite,25,KF,2026-02-13,DarvasBox,50.00,62.6,4,79.8,53.7,10.9,70.9,16.1,,,,,
Top 50 Composite,26,USB,2026-02-03,DarvasBox,58.69,62.6,4,81.2,52.5,2.1,34.6,0.0,,,,,
Top 50 Composite,27,LNG,2026-02-04,Spoon,213.86,62.2,4,70.9,71.4,33.3,45.1,0.0,,,,,
Top 50 Composite,28,CRT,2026-02-19,CupHandle,8.99,62.2,4,68.2,73.3,53.1,65.9,15.3,,,,,
Top 50 Composite,29,JKS,2026-02-04,CupHandle,27.56,62.0,4,72.0,58.9,49.5,32.9,1.0,,,,,
Top 50 Composite,30,SMFG,2026-02-12,DarvasBox,23.74,61.9,4,79.3,56.7,1.6,46.7,2.0,,,,,
Top 50 Composite,31,AER,2026-02-17,DarvasBox,152.56,61.8,4,84.6,32.4,4.7,47.9,0.0,,,,,
Top 50 Composite,32,CB,2026-02-04,DarvasBox,329.45,61.7,4,85.5,33.7,1.6,42.8,1.4,,,,,
Top 50 Composite,33,COLD,2026-02-19,CupHandle,13.89,61.6,4,74.6,68.2,4.7,64.9,0.0,,,,,
Top 50 Composite,34,JCI,2026-02-04,DarvasBox,129.49,61.3,4,90.2,34.2,0.5,34.8,1.0,,,,,
Top 50 Composite,35,GSK,2026-02-04,DarvasBox,57.23,61.0,4,84.9,30.0,4.2,42.7,1.0,,,,,
Top 50 Composite,36,ORN,2026-02-05,DarvasBox,13.70,60.9,4,78.9,46.1,16.1,41.7,0.0,,,,,
Top 50 Composite,37,ODC,2026-02-20,CupHandle,63.69,60.7,4,73.0,31.0,82.3,44.3,6.9,,,,,
Top 50 Composite,38,CF,2026-02-19,CupHandle,99.46,60.7,4,71.4,75.6,7.3,67.7,0.0,,,,,
Top 50 Composite,39,PBF,2026-02-11,CupHandle,35.77,60.6,4,68.5,62.2,53.6,47.7,0.0,,,,,
Top 50 Composite,40,SITC,2026-02-20,CupHandle,6.65,60.2,4,62.1,73.5,77.6,38.2,0.0,,,,,
Top 50 Composite,41,MUFG,2026-02-12,DarvasBox,19.60,60.2,4,79.6,42.9,10.9,46.6,0.0,,,,,
Top 50 Composite,42,CLH,2026-02-18,CupHandle,276.25,59.8,4,72.0,66.6,12.0,76.1,1.8,,,,,
Top 50 Composite,43,IIM,2026-02-13,DarvasBox,12.82,59.8,4,72.3,41.9,59.4,41.1,0.0,,,,,
Top 50 Composite,44,WES,2026-02-17,DarvasBox,43.73,59.8,4,85.8,20.2,0.5,82.6,1.0,,,,,
Top 50 Composite,45,TPB,2026-02-04,CupHandle,127.13,59.6,4,72.3,55.1,37.0,39.7,0.0,,,,,
Top 50 Composite,46,CPAY,2026-02-05,CupHandle,335.00,59.4,4,71.0,80.0,2.6,58.2,6.5,,,,,
Top 50 Composite,47,GCO,2026-02-20,CupHandle,29.25,59.4,4,58.8,70.0,90.1,72.2,0.0,,,,,
Top 50 Composite,48,CHE,2026-02-13,Spoon,473.22,59.3,4,75.8,48.7,21.9,43.8,0.0,,,,,
Top 50 Composite,49,PAC,2026-02-03,CupHandle,283.45,59.0,4,69.8,69.2,25.0,53.9,3.8,,,,,
Top 50 Composite,50,MPW,2026-02-11,CupHandle,5.70,58.9,4,71.5,51.2,40.6,52.5,0.0,,,,,
,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,AWP,,,    12.44,,,,,,,,NYSE_Yahoo,220.62,337115,,
Top 20 Momentum,2,FSLY,,,    18.08,,,,,,,,NYSE_Yahoo,92.75,17391899,,
Top 20 Momentum,3,VAL,,,    95.75,,,,,,,,NYSE_Yahoo,76.21,2600898,,
Top 20 Momentum,4,KOS,,,     2.16,,,,,,,,NYSE_Yahoo,66.15,17250393,,
Top 20 Momentum,5,DHX,,,     2.72,,,,,,,,NYSE_Yahoo,55.43,1183510,,
Top 20 Momentum,6,LEE,,,     8.62,,,,,,,,NYSE_Yahoo,53.65,56216,,
Top 20 Momentum,7,HSHP,,,    14.09,,,,,,,,NYSE_Yahoo,51.18,467657,,
Top 20 Momentum,8,EVMN,,,    28.31,,,,,,,,NYSE_Yahoo,49.87,1198161,,
Top 20 Momentum,9,MOD,,,   218.54,,,,,,,,NYSE_Yahoo,48.14,1713577,,
Top 20 Momentum,10,GLW,,,   139.51,,,,,,,,NYSE_Yahoo,47.97,11448710,,
Top 20 Momentum,11,AP,,,     8.86,,,,,,,,NYSE_Yahoo,47.67,316704,,
Top 20 Momentum,12,PKST,,,    20.83,,,,,,,,NYSE_Yahoo,47.00,1202400,,
Top 20 Momentum,13,OIS,,,    12.53,,,,,,,,NYSE_Yahoo,46.72,1079629,,
Top 20 Momentum,14,CIEN,,,   334.95,,,,,,,,NYSE_Yahoo,45.61,2794781,,
Top 20 Momentum,15,RNG,,,    39.50,,,,,,,,NYSE_Yahoo,45.60,3502745,,
Top 20 Momentum,16,WF,,,    84.47,,,,,,,,NYSE_Yahoo,40.92,72817,,
Top 20 Momentum,17,TPL,,,   486.56,,,,,,,,NYSE_Yahoo,40.71,483683,,
Top 20 Momentum,18,XPO,,,   209.87,,,,,,,,NYSE_Yahoo,40.29,2365469,,
Top 20 Momentum,19,WTI,,,     2.67,,,,,,,,NYSE_Yahoo,39.06,2939288,,
Top 20 Momentum,20,RIG,,,     6.52,,,,,,,,NYSE_Yahoo,38.72,67274517,,
,,,,,,,,,,,,,,,,,
Top 20 Volume,1,PLTR,,,   135.24,,,,,,,,NYSE_Yahoo,,,  7305163803,-5.37
Top 20 Volume,2,TSM,,,   370.54,,,,,,,,NYSE_Yahoo,,,  4560699394,6.22
Top 20 Volume,3,WMT,,,   122.99,,,,,,,,NYSE_Yahoo,,,  3742518741,-4.67
Top 20 Volume,4,ORCL,,,   148.08,,,,,,,,NYSE_Yahoo,,,  3739970557,-5.43
Top 20 Volume,5,PANW,,,   148.70,,,,,,,,NYSE_Yahoo,,,  3297854822,-10.42
Top 20 Volume,6,XOM,,,   147.28,,,,,,,,NYSE_Yahoo,,,  3119443807,-2.60
Top 20 Volume,7,LLY,,,  1009.52,,,,,,,,NYSE_Yahoo,,,  3046339422,-4.60
Top 20 Volume,8,SHOP,,,   126.20,,,,,,,,NYSE_Yahoo,,,  2887861348,6.59
Top 20 Volume,9,JPM,,,   310.79,,,,,,,,NYSE_Yahoo,,,  2635664861,-2.35
Top 20 Volume,10,V,,,   320.95,,,,,,,,NYSE_Yahoo,,,  2604142632,-1.42
Top 20 Volume,11,CRM,,,   185.29,,,,,,,,NYSE_Yahoo,,,  2479824623,-3.17
Top 20 Volume,12,CAT,,,   759.74,,,,,,,,NYSE_Yahoo,,,  2404367305,2.37
Top 20 Volume,13,JNJ,,,   242.49,,,,,,,,NYSE_Yahoo,,,  2341636553,1.74
Top 20 Volume,14,SPOT,,,   490.60,,,,,,,,NYSE_Yahoo,,,  2316313080,16.09
Top 20 Volume,15,UNH,,,   290.00,,,,,,,,NYSE_Yahoo,,,  2295459649,5.19
Top 20 Volume,16,NOW,,,   104.27,,,,,,,,NYSE_Yahoo,,,  2227425928,0.39
Top 20 Volume,17,GS,,,   922.24,,,,,,,,NYSE_Yahoo,,,  2124396602,-2.82
Top 20 Volume,18,BAC,,,    53.06,,,,,,,,NYSE_Yahoo,,,  2032326315,-5.94
Top 20 Volume,19,SPGI,,,   417.48,,,,,,,,NYSE_Yahoo,,,  1971880121,-6.01
Top 20 Volume,20,VRT,,,   243.75,,,,,,,,NYSE_Yahoo,,,  1922914890,20.67
